Dimension,Time
2000,0.061950
2000,0.048693
2000,0.054595
2000,0.061102
2000,0.070758
2000,0.059902
2000,0.051834
2000,0.055135
2000,0.071956
2000,0.058864
2000,0.050648
2000,0.047560
2000,0.066848
2000,0.060528
2000,0.060780
2000,0.055169
2000,0.059790
2000,0.058722
2000,0.071303
2000,0.048207
2000,0.049308
2000,0.057489
2000,0.067396
2000,0.047792
2000,0.060616
2000,0.054202
2000,0.059810
2000,0.045185
2000,0.062269
2000,0.072031
2000,0.060053
2000,0.060325
2000,0.063855
2000,0.060444
2000,0.063945
2000,0.060957
2000,0.056811
2000,0.055741
2000,0.059898
2000,0.045569
2000,0.063338
2000,0.065293
2000,0.063520
2000,0.054322
2000,0.053791
2000,0.046876
2000,0.054263
2000,0.075894
2000,0.064580

2100,0.080390
2100,0.066138
2100,0.066343
2100,0.075117
2100,0.069486
2100,0.065010
2100,0.067524
2100,0.057100
2100,0.077724
2100,0.066534
2100,0.053739
2100,0.069775
2100,0.075793
2100,0.079831
2100,0.073719
2100,0.087140
2100,0.071531
2100,0.063755
2100,0.069656
2100,0.071769
2100,0.069370
2100,0.071105
2100,0.065052
2100,0.066801
2100,0.058852
2100,0.064072
2100,0.073603
2100,0.060165
2100,0.066521
2100,0.066026
2100,0.071694
2100,0.058008
2100,0.064646
2100,0.065917
2100,0.061802
2100,0.060429
2100,0.070636
2100,0.068249
2100,0.062042
2100,0.061458
2100,0.072787
2100,0.072645
2100,0.086936
2100,0.068154
2100,0.068649
2100,0.072200
2100,0.070729
2100,0.075196
2100,0.073068
2100,0.063663

2200,0.058713
2200,0.063694
2200,0.077833
2200,0.055535
2200,0.078703
2200,0.075450
2200,0.073835
2200,0.087296
2200,0.080190
2200,0.083288
2200,0.070927
2200,0.069344
2200,0.074468
2200,0.077075
2200,0.065010
2200,0.065559
2200,0.058488
2200,0.086498
2200,0.077975
2200,0.080758
2200,0.069452
2200,0.059577
2200,0.062584
2200,0.088352
2200,0.077908
2200,0.074141
2200,0.080738
2200,0.083934
2200,0.075065
2200,0.073518
2200,0.078041
2200,0.080479
2200,0.090694
2200,0.083535
2200,0.083647
2200,0.080618
2200,0.081386
2200,0.068192
2200,0.071999
2200,0.056143
2200,0.079852
2200,0.083903
2200,0.072159
2200,0.080750
2200,0.073109
2200,0.064551
2200,0.082733
2200,0.062686
2200,0.093609
2200,0.065040

2300,0.083953
2300,0.086298
2300,0.071012
2300,0.069438
2300,0.060602
2300,0.064292
2300,0.077566
2300,0.061889
2300,0.073424
2300,0.079407
2300,0.084066
2300,0.095086
2300,0.070721
2300,0.061530
2300,0.086381
2300,0.071462
2300,0.089323
2300,0.065437
2300,0.090073
2300,0.081510
2300,0.078234
2300,0.070225
2300,0.099019
2300,0.079948
2300,0.082461
2300,0.072465
2300,0.084012
2300,0.112974
2300,0.084400
2300,0.079952
2300,0.076680
2300,0.073462
2300,0.072871
2300,0.063897
2300,0.072951
2300,0.066536
2300,0.082331
2300,0.081265
2300,0.083798
2300,0.077359
2300,0.080102
2300,0.077285
2300,0.066710
2300,0.075533
2300,0.060225
2300,0.090478
2300,0.062606
2300,0.083839
2300,0.087843
2300,0.072370

2400,0.092178
2400,0.085894
