100,0.000094
100,0.000137
100,0.000144
100,0.000128
100,0.000133
100,0.000141
100,0.000129
100,0.000126
100,0.000139
100,0.000131
100,0.000133
100,0.000140
100,0.000061
100,0.000236
100,0.000131
100,0.000132
100,0.000141
100,0.000131
100,0.000132
100,0.000142
100,0.000131
100,0.000132
100,0.000142
100,0.000114
100,0.000121
100,0.000137
100,0.000133
100,0.000133
100,0.000130
100,0.000129
100,0.000130
100,0.000134
100,0.000365
100,0.000141
100,0.000129
100,0.000134
100,0.000142
100,0.000128
100,0.000134
100,0.000236
100,0.000129
100,0.000134
100,0.000141
100,0.000128
100,0.000133
100,0.000144
100,0.000129
100,0.000133
100,0.000150
100,0.000127

200,0.000535
200,0.000532
200,0.000529
200,0.000532
200,0.001235
200,0.000544
200,0.000538
200,0.000537
200,0.000503
200,0.000525
200,0.000518
200,0.000546
200,0.000527
200,0.000527
200,0.000528
200,0.000805
200,0.000533
200,0.000530
200,0.000536
200,0.000532
200,0.001039
200,0.000540
200,0.000534
200,0.000534
200,0.000726
200,0.000547
200,0.000195
200,0.000524
200,0.000531
200,0.000528
200,0.000527
200,0.000532
200,0.000535
200,0.001035
200,0.000555
200,0.000530
200,0.000525
200,0.000524
200,0.000530
200,0.000290
200,0.000538
200,0.000537
200,0.000525
200,0.000529
200,0.000534
200,0.000568
200,0.000534
200,0.000541
200,0.000346
200,0.001214

300,0.001205
300,0.001184
300,0.001168
300,0.001152
300,0.001259
300,0.001174
300,0.000910
300,0.000899
300,0.000936
300,0.000939
300,0.000901
300,0.000929
300,0.000883
300,0.000944
300,0.001009
300,0.000922
300,0.001023
300,0.000893
300,0.000704
300,0.000934
300,0.000697
300,0.000929
300,0.000969
300,0.000945
300,0.000916
300,0.001218
300,0.001094
300,0.001114
300,0.001046
300,0.001191
300,0.001257
300,0.001190
300,0.001183
300,0.001181
300,0.001192
300,0.001349
300,0.001161
300,0.001192
300,0.001200
300,0.001177
300,0.001195
300,0.001176
300,0.000869
300,0.001180
300,0.001202
300,0.001108
300,0.001210
300,0.001186
300,0.001022
300,0.001227

400,0.002111
400,0.001943
400,0.002118
400,0.001796
400,0.002734
400,0.002121
400,0.002310
400,0.002618
400,0.002244
400,0.002327
400,0.002275
400,0.002833
400,0.002236
400,0.002231
400,0.002319
400,0.002792
400,0.002228
400,0.002198
400,0.002226
400,0.001705
400,0.002992
400,0.002143
400,0.002279
400,0.002905
400,0.002116
400,0.002114
400,0.002231
400,0.002271
400,0.002267
400,0.002113
400,0.003109
400,0.002128
400,0.001840
400,0.001767
400,0.002808
400,0.002107
400,0.002257
400,0.002218
400,0.001622
400,0.002689
400,0.002108
400,0.002018
400,0.001951
400,0.002094
400,0.001528
400,0.001314
400,0.002233
400,0.001625
400,0.001622
400,0.001829

500,0.002327
500,0.002420
500,0.002457
500,0.002308
500,0.002463
500,0.002232
500,0.002905
500,0.002698
500,0.002303
500,0.002561
500,0.002508
500,0.003205
500,0.003459
500,0.003160
500,0.003391
500,0.003516
500,0.003504
500,0.003414
500,0.003933
500,0.003469
500,0.002459
500,0.002883
500,0.002923
500,0.003219
500,0.003201
500,0.003255
500,0.004166
500,0.003170
500,0.003313
500,0.003999
500,0.003521
500,0.003631
500,0.003372
500,0.003462
500,0.003413
500,0.003918
500,0.003218
500,0.003583
500,0.016492
500,0.002795
500,0.003476
500,0.003011
500,0.003579
500,0.004065
500,0.002469
500,0.002979
500,0.002518
500,0.003087
500,0.003458
500,0.003450

600,0.005001
600,0.005269
600,0.004310
600,0.004316
600,0.005206
600,0.004673
600,0.003529
600,0.004290
600,0.005529
600,0.003703
600,0.004335
600,0.003770
600,0.005659
600,0.004646
600,0.005646
600,0.003990
600,0.004162
600,0.003181
600,0.004948
600,0.004668
600,0.004587
600,0.005203
600,0.005083
600,0.004141
600,0.004210
600,0.004122
600,0.003371
600,0.003533
600,0.003487
600,0.003115
600,0.003886
600,0.004411
600,0.003826
600,0.003469
600,0.003186
600,0.004951
600,0.005119
600,0.004794
600,0.005007
600,0.005249
600,0.004707
600,0.004953
600,0.004769
600,0.005415
600,0.005393
600,0.004660
600,0.003895
600,0.003405
600,0.004128
600,0.003702

700,0.005280
700,0.006685
700,0.006175
700,0.004953
700,0.007458
700,0.007313
700,0.007204
700,0.007017
700,0.006917
700,0.005118
700,0.005177
700,0.006396
700,0.006927
700,0.006989
700,0.006442
700,0.006813
700,0.006583
700,0.006580
700,0.005204
700,0.006170
700,0.007436
700,0.008018
700,0.005879
700,0.006385
700,0.006134
700,0.005796
700,0.006191
700,0.006504
700,0.007401
700,0.005989
700,0.009720
700,0.005099
700,0.007117
700,0.006448
700,0.007142
700,0.005932
700,0.004571
700,0.007530
700,0.007324
700,0.005650
700,0.006696
700,0.005074
700,0.005732
700,0.005507
700,0.005007
700,0.007029
700,0.007238
700,0.007030
700,0.007028
700,0.006062

800,0.010613
800,0.009519
800,0.007131
800,0.006961
800,0.007040
800,0.009712
800,0.009122
800,0.009395
800,0.007509
800,0.009513
800,0.009339
800,0.006390
800,0.007273
800,0.007182
800,0.007919
800,0.007893
800,0.006725
800,0.009118
800,0.008888
800,0.008056
800,0.010258
800,0.006445
800,0.008946
800,0.010387
800,0.009473
800,0.010095
800,0.007805
800,0.010217
800,0.007784
800,0.009474
800,0.009573
800,0.009601
800,0.007576
800,0.007099
800,0.009026
800,0.009272
800,0.009460
800,0.006553
800,0.006644
800,0.008719
800,0.009023
800,0.009858
800,0.007150
800,0.006899
800,0.006291
800,0.006863
800,0.007439
800,0.007034
800,0.010222
800,0.009253

900,0.013676
900,0.013479
900,0.012625
900,0.012447
900,0.013062
900,0.009163
900,0.009117
900,0.010893
900,0.012699
900,0.010502
900,0.008229
900,0.008361
900,0.010557
900,0.012894
900,0.012172
900,0.011753
900,0.010458
900,0.012273
900,0.013228
900,0.012918
900,0.012644
900,0.012446
900,0.011993
900,0.008944
900,0.011574
900,0.011405
900,0.011489
900,0.013188
900,0.013489
900,0.011730
900,0.009304
900,0.010164
900,0.012516
900,0.010377
900,0.012288
900,0.008980
900,0.009636
900,0.009928
900,0.010765
900,0.012386
900,0.011175
900,0.012706
900,0.012933
900,0.012658
900,0.012734
900,0.013167
900,0.009522
900,0.008661
900,0.010337
900,0.008585

1000,0.011113
1000,0.014267
1000,0.016281
1000,0.012639
1000,0.016552
1000,0.012958
1000,0.012240
1000,0.014967
1000,0.017278
1000,0.017581
1000,0.015957
1000,0.016440
1000,0.015889
1000,0.016235
1000,0.012509
1000,0.013593
1000,0.016832
1000,0.011651
1000,0.011216
1000,0.012947
1000,0.016820
1000,0.016362
1000,0.017546
1000,0.015608
1000,0.016678
1000,0.017466
1000,0.016889
1000,0.013224
1000,0.012827
1000,0.017089
1000,0.016947
1000,0.017020
1000,0.016255
1000,0.017448
1000,0.011987
1000,0.012050
1000,0.017781
1000,0.017030
1000,0.016596
1000,0.016863
1000,0.012843
1000,0.015948
1000,0.015824
1000,0.016157
1000,0.014351
1000,0.012797
1000,0.016228
1000,0.015360
1000,0.014043
1000,0.016568

1100,0.021924
1100,0.021695
1100,0.021424
1100,0.017990
1100,0.019460
1100,0.020864
1100,0.022262
1100,0.021558
1100,0.020072
1100,0.017121
