Thread Count, Parallel Sim Approximation, Time, Error, Abs Error
1000000,1.000000,0.010151,3.916192e-08,3.916192e-08
1000000,1.000000,0.010849,3.916192e-08,3.916192e-08
1000000,1.000000,0.009201,3.916192e-08,3.916192e-08
1000000,1.000000,0.014236,3.916192e-08,3.916192e-08
1000000,1.000000,0.011407,3.916192e-08,3.916192e-08
1000000,1.000000,0.011326,3.916192e-08,3.916192e-08
1000000,1.000000,0.012737,3.916192e-08,3.916192e-08
1000000,1.000000,0.008498,3.916192e-08,3.916192e-08
1000000,1.000000,0.012269,3.916192e-08,3.916192e-08
1000000,1.000000,0.010770,3.916192e-08,3.916192e-08
1000000,1.000000,0.012163,3.916192e-08,3.916192e-08
1000000,1.000000,0.011251,3.916192e-08,3.916192e-08
1000000,1.000000,0.011998,3.916192e-08,3.916192e-08
1000000,1.000000,0.012732,3.916192e-08,3.916192e-08
1000000,1.000000,0.011645,3.916192e-08,3.916192e-08
1000000,1.000000,0.010912,3.916192e-08,3.916192e-08
1000000,1.000000,0.009628,3.916192e-08,3.916192e-08
1000000,1.000000,0.010201,3.916192e-08,3.916192e-08
1000000,1.000000,0.009515,3.916192e-08,3.916192e-08
1000000,1.000000,0.008642,3.916192e-08,3.916192e-08
1000000,1.000000,0.011073,3.916192e-08,3.916192e-08
1000000,1.000000,0.012286,3.916192e-08,3.916192e-08
1000000,1.000000,0.012789,3.916192e-08,3.916192e-08
1000000,1.000000,0.015524,3.916192e-08,3.916192e-08
1000000,1.000000,0.013425,3.916192e-08,3.916192e-08
1000000,1.000000,0.012436,3.916192e-08,3.916192e-08
1000000,1.000000,0.012891,3.916192e-08,3.916192e-08
1000000,1.000000,0.014860,3.916192e-08,3.916192e-08
1000000,1.000000,0.012432,3.916192e-08,3.916192e-08
1000000,1.000000,0.015428,3.916192e-08,3.916192e-08
1000000,1.000000,0.013350,3.916192e-08,3.916192e-08
1000000,1.000000,0.015089,3.916192e-08,3.916192e-08
1000000,1.000000,0.014172,3.916192e-08,3.916192e-08
1000000,1.000000,0.013499,3.916192e-08,3.916192e-08
1000000,1.000000,0.012167,3.916192e-08,3.916192e-08
1000000,1.000000,0.015454,3.916192e-08,3.916192e-08
1000000,1.000000,0.013989,3.916192e-08,3.916192e-08
1000000,1.000000,0.017000,3.916192e-08,3.916192e-08
1000000,1.000000,0.013002,3.916192e-08,3.916192e-08
1000000,1.000000,0.012138,3.916192e-08,3.916192e-08
1000000,1.000000,0.013988,3.916192e-08,3.916192e-08
1000000,1.000000,0.010054,3.916192e-08,3.916192e-08
1000000,1.000000,0.013460,3.916192e-08,3.916192e-08
1000000,1.000000,0.014318,3.916192e-08,3.916192e-08
1000000,1.000000,0.013384,3.916192e-08,3.916192e-08
1000000,1.000000,0.013747,3.916192e-08,3.916192e-08
1000000,1.000000,0.013688,3.916192e-08,3.916192e-08
1000000,1.000000,0.011273,3.916192e-08,3.916192e-08
1000000,1.000000,0.011281,3.916192e-08,3.916192e-08
1000000,1.000000,0.015197,3.916192e-08,3.916192e-08
1000000,1.000000,0.012495,3.916192e-08,3.916192e-08
1000000,1.000000,0.015533,3.916192e-08,3.916192e-08
1000000,1.000000,0.015365,3.916192e-08,3.916192e-08
1000000,1.000000,0.016568,3.916192e-08,3.916192e-08
1000000,1.000000,0.014797,3.916192e-08,3.916192e-08
1000000,1.000000,0.017954,3.916192e-08,3.916192e-08
1000000,1.000000,0.016875,3.916192e-08,3.916192e-08
1000000,1.000000,0.017213,3.916192e-08,3.916192e-08
1000000,1.000000,0.016978,3.916192e-08,3.916192e-08
1000000,1.000000,0.020182,3.916192e-08,3.916192e-08
1000000,1.000000,0.017287,3.916192e-08,3.916192e-08
1000000,1.000000,0.019598,3.916192e-08,3.916192e-08
1000000,1.000000,0.018174,3.916192e-08,3.916192e-08
1000000,1.000000,0.015716,3.916192e-08,3.916192e-08
1000000,1.000000,0.017399,3.916192e-08,3.916192e-08
1000000,1.000000,0.016655,3.916192e-08,3.916192e-08
1000000,1.000000,0.017494,3.916192e-08,3.916192e-08
1000000,1.000000,0.017787,3.916192e-08,3.916192e-08
1000000,1.000000,0.015828,3.916192e-08,3.916192e-08
1000000,1.000000,0.017806,3.916192e-08,3.916192e-08
1000000,1.000000,0.016138,3.916192e-08,3.916192e-08
1000000,1.000000,0.018001,3.916192e-08,3.916192e-08
1000000,1.000000,0.017684,3.916192e-08,3.916192e-08
1000000,1.000000,0.017108,3.916192e-08,3.916192e-08
1000000,1.000000,0.017319,3.916192e-08,3.916192e-08
1000000,1.000000,0.014991,3.916192e-08,3.916192e-08
1000000,1.000000,0.017806,3.916192e-08,3.916192e-08
1000000,1.000000,0.017428,3.916192e-08,3.916192e-08
1000000,1.000000,0.018037,3.916192e-08,3.916192e-08
1000000,1.000000,0.017315,3.916192e-08,3.916192e-08
1000000,1.000000,0.017897,3.916192e-08,3.916192e-08
1000000,1.000000,0.019284,3.916192e-08,3.916192e-08
1000000,1.000000,0.020107,3.916192e-08,3.916192e-08
1000000,1.000000,0.021049,3.916192e-08,3.916192e-08
1000000,1.000000,0.020280,3.916192e-08,3.916192e-08
1000000,1.000000,0.018647,3.916192e-08,3.916192e-08
1000000,1.000000,0.017167,3.916192e-08,3.916192e-08
1000000,1.000000,0.020128,3.916192e-08,3.916192e-08
1000000,1.000000,0.018964,3.916192e-08,3.916192e-08
1000000,1.000000,0.018953,3.916192e-08,3.916192e-08
1000000,1.000000,0.018048,3.916192e-08,3.916192e-08
1000000,1.000000,0.017642,3.916192e-08,3.916192e-08
1000000,1.000000,0.021594,3.916192e-08,3.916192e-08
1000000,1.000000,0.019384,3.916192e-08,3.916192e-08
1000000,1.000000,0.020180,3.916192e-08,3.916192e-08
1000000,1.000000,0.020623,3.916192e-08,3.916192e-08
1000000,1.000000,0.018269,3.916192e-08,3.916192e-08
1000000,1.000000,0.020046,3.916192e-08,3.916192e-08
1000000,1.000000,0.020620,3.916192e-08,3.916192e-08
1000000,1.000000,0.018411,3.916192e-08,3.916192e-08
1000000,1.000000,0.018297,3.916192e-08,3.916192e-08
1000000,1.000000,0.021507,3.916192e-08,3.916192e-08
1000000,1.000000,0.020189,3.916192e-08,3.916192e-08
1000000,1.000000,0.019817,3.916192e-08,3.916192e-08
1000000,1.000000,0.023444,3.916192e-08,3.916192e-08
1000000,1.000000,0.022883,3.916192e-08,3.916192e-08
1000000,1.000000,0.020497,3.916192e-08,3.916192e-08
1000000,1.000000,0.022722,3.916192e-08,3.916192e-08
1000000,1.000000,0.023407,3.916192e-08,3.916192e-08
1000000,1.000000,0.022702,3.916192e-08,3.916192e-08
1000000,1.000000,0.022820,3.916192e-08,3.916192e-08
1000000,1.000000,0.021126,3.916192e-08,3.916192e-08
1000000,1.000000,0.023639,3.916192e-08,3.916192e-08
1000000,1.000000,0.024614,3.916192e-08,3.916192e-08
1000000,1.000000,0.019889,3.916192e-08,3.916192e-08
1000000,1.000000,0.024855,3.916192e-08,3.916192e-08
1000000,1.000000,0.021686,3.916192e-08,3.916192e-08
1000000,1.000000,0.024362,3.916192e-08,3.916192e-08
1000000,1.000000,0.023113,3.916192e-08,3.916192e-08
1000000,1.000000,0.024517,3.916192e-08,3.916192e-08
1000000,1.000000,0.022615,3.916192e-08,3.916192e-08
1000000,1.000000,0.021542,3.916192e-08,3.916192e-08
1000000,1.000000,0.020836,3.916192e-08,3.916192e-08
1000000,1.000000,0.022594,3.916192e-08,3.916192e-08
1000000,1.000000,0.024176,3.916192e-08,3.916192e-08
1000000,1.000000,0.022687,3.916192e-08,3.916192e-08
1000000,1.000000,0.024835,3.916192e-08,3.916192e-08
1000000,1.000000,0.023420,3.916192e-08,3.916192e-08
1000000,1.000000,0.024449,3.916192e-08,3.916192e-08
1000000,1.000000,0.024283,3.916192e-08,3.916192e-08
1000000,1.000000,0.023196,3.916192e-08,3.916192e-08
1000000,1.000000,0.024690,3.916192e-08,3.916192e-08
1000000,1.000000,0.024179,3.916192e-08,3.916192e-08
1000000,1.000000,0.024196,3.916192e-08,3.916192e-08
1000000,1.000000,0.026638,3.916192e-08,3.916192e-08
1000000,1.000000,0.028729,3.916192e-08,3.916192e-08
1000000,1.000000,0.026229,3.916192e-08,3.916192e-08
1000000,1.000000,0.023839,3.916192e-08,3.916192e-08
1000000,1.000000,0.025287,3.916192e-08,3.916192e-08
1000000,1.000000,0.030028,3.916192e-08,3.916192e-08
1000000,1.000000,0.026359,3.916192e-08,3.916192e-08
1000000,1.000000,0.028255,3.916192e-08,3.916192e-08
1000000,1.000000,0.024114,3.916192e-08,3.916192e-08
1000000,1.000000,0.026217,3.916192e-08,3.916192e-08
1000000,1.000000,0.025016,3.916192e-08,3.916192e-08
1000000,1.000000,0.026654,3.916192e-08,3.916192e-08
1000000,1.000000,0.024748,3.916192e-08,3.916192e-08
1000000,1.000000,0.024124,3.916192e-08,3.916192e-08
1000000,1.000000,0.026381,3.916192e-08,3.916192e-08
1000000,1.000000,0.026672,3.916192e-08,3.916192e-08
1000000,1.000000,0.026346,3.916192e-08,3.916192e-08
1000000,1.000000,0.027205,3.916192e-08,3.916192e-08
1000000,1.000000,0.024795,3.916192e-08,3.916192e-08
1000000,1.000000,0.025102,3.916192e-08,3.916192e-08
1000000,1.000000,0.028876,3.916192e-08,3.916192e-08
1000000,1.000000,0.025987,3.916192e-08,3.916192e-08
1000000,1.000000,0.025271,3.916192e-08,3.916192e-08
1000000,1.000000,0.029206,3.916192e-08,3.916192e-08
1000000,1.000000,0.026401,3.916192e-08,3.916192e-08
1000000,1.000000,0.028554,3.916192e-08,3.916192e-08
1000000,1.000000,0.026476,3.916192e-08,3.916192e-08
1000000,1.000000,0.029604,3.916192e-08,3.916192e-08
1000000,1.000000,0.027676,3.916192e-08,3.916192e-08
1000000,1.000000,0.028920,3.916192e-08,3.916192e-08
1000000,1.000000,0.026747,3.916192e-08,3.916192e-08
1000000,1.000000,0.030333,3.916192e-08,3.916192e-08
1000000,1.000000,0.029688,3.916192e-08,3.916192e-08
1000000,1.000000,0.028051,3.916192e-08,3.916192e-08
1000000,1.000000,0.028960,3.916192e-08,3.916192e-08
1000000,1.000000,0.027338,3.916192e-08,3.916192e-08
1000000,1.000000,0.025798,3.916192e-08,3.916192e-08
1000000,1.000000,0.030989,3.916192e-08,3.916192e-08
1000000,1.000000,0.031555,3.916192e-08,3.916192e-08
1000000,1.000000,0.030075,3.916192e-08,3.916192e-08
1000000,1.000000,0.027233,3.916192e-08,3.916192e-08
1000000,1.000000,0.032464,3.916192e-08,3.916192e-08
1000000,1.000000,0.033353,3.916192e-08,3.916192e-08
1000000,1.000000,0.028516,3.916192e-08,3.916192e-08
1000000,1.000000,0.034336,3.916192e-08,3.916192e-08
1000000,1.000000,0.032500,3.916192e-08,3.916192e-08
1000000,1.000000,0.032866,3.916192e-08,3.916192e-08
1000000,1.000000,0.031286,3.916192e-08,3.916192e-08
1000000,1.000000,0.033746,3.916192e-08,3.916192e-08
1000000,1.000000,0.035578,3.916192e-08,3.916192e-08
1000000,1.000000,0.027442,3.916192e-08,3.916192e-08
1000000,1.000000,0.035395,3.916192e-08,3.916192e-08
1000000,1.000000,0.034499,3.916192e-08,3.916192e-08
1000000,1.000000,0.029091,3.916192e-08,3.916192e-08
1000000,1.000000,0.032930,3.916192e-08,3.916192e-08
1000000,1.000000,0.028798,3.916192e-08,3.916192e-08
1000000,1.000000,0.034681,3.916192e-08,3.916192e-08
1000000,1.000000,0.031383,3.916192e-08,3.916192e-08
1000000,1.000000,0.031058,3.916192e-08,3.916192e-08
1000000,1.000000,0.032806,3.916192e-08,3.916192e-08
1000000,1.000000,0.027635,3.916192e-08,3.916192e-08
1000000,1.000000,0.031713,3.916192e-08,3.916192e-08
1000000,1.000000,0.031064,3.916192e-08,3.916192e-08
1000000,1.000000,0.031507,3.916192e-08,3.916192e-08
1000000,1.000000,0.028754,3.916192e-08,3.916192e-08
1000000,1.000000,0.032421,3.916192e-08,3.916192e-08
1000000,1.000000,0.036149,3.916192e-08,3.916192e-08
1000000,1.000000,0.032062,3.916192e-08,3.916192e-08
1000000,1.000000,0.034034,3.916192e-08,3.916192e-08
1000000,1.000000,0.030661,3.916192e-08,3.916192e-08
1000000,1.000000,0.030315,3.916192e-08,3.916192e-08
1000000,1.000000,0.035911,3.916192e-08,3.916192e-08
1000000,1.000000,0.033927,3.916192e-08,3.916192e-08
1000000,1.000000,0.032960,3.916192e-08,3.916192e-08
1000000,1.000000,0.031972,3.916192e-08,3.916192e-08
1000000,1.000000,0.035593,3.916192e-08,3.916192e-08
1000000,1.000000,0.031773,3.916192e-08,3.916192e-08
1000000,1.000000,0.033542,3.916192e-08,3.916192e-08
1000000,1.000000,0.030571,3.916192e-08,3.916192e-08
1000000,1.000000,0.035788,3.916192e-08,3.916192e-08
1000000,1.000000,0.040184,3.916192e-08,3.916192e-08
1000000,1.000000,0.035990,3.916192e-08,3.916192e-08
1000000,1.000000,0.036168,3.916192e-08,3.916192e-08
1000000,1.000000,0.035429,3.916192e-08,3.916192e-08
1000000,1.000000,0.030363,3.916192e-08,3.916192e-08
1000000,1.000000,0.034127,3.916192e-08,3.916192e-08
1000000,1.000000,0.033277,3.916192e-08,3.916192e-08
1000000,1.000000,0.035649,3.916192e-08,3.916192e-08
1000000,1.000000,0.039105,3.916192e-08,3.916192e-08
1000000,1.000000,0.035133,3.916192e-08,3.916192e-08
1000000,1.000000,0.046063,3.916192e-08,3.916192e-08
1000000,1.000000,0.034548,3.916192e-08,3.916192e-08
1000000,1.000000,0.032832,3.916192e-08,3.916192e-08
1000000,1.000000,0.033834,3.916192e-08,3.916192e-08
1000000,1.000000,0.035667,3.916192e-08,3.916192e-08
1000000,1.000000,0.037650,3.916192e-08,3.916192e-08
1000000,1.000000,0.036568,3.916192e-08,3.916192e-08
1000000,1.000000,0.037656,3.916192e-08,3.916192e-08
1000000,1.000000,0.035557,3.916192e-08,3.916192e-08
1000000,1.000000,0.031224,3.916192e-08,3.916192e-08
1000000,1.000000,0.038309,3.916192e-08,3.916192e-08
1000000,1.000000,0.039400,3.916192e-08,3.916192e-08
1000000,1.000000,0.040949,3.916192e-08,3.916192e-08
1000000,1.000000,0.038315,3.916192e-08,3.916192e-08
1000000,1.000000,0.035103,3.916192e-08,3.916192e-08
1000000,1.000000,0.038743,3.916192e-08,3.916192e-08
1000000,1.000000,0.037516,3.916192e-08,3.916192e-08
1000000,1.000000,0.041231,3.916192e-08,3.916192e-08
1000000,1.000000,0.037871,3.916192e-08,3.916192e-08
1000000,1.000000,0.033191,3.916192e-08,3.916192e-08
1000000,1.000000,0.039131,3.916192e-08,3.916192e-08
1000000,1.000000,0.037107,3.916192e-08,3.916192e-08
1000000,1.000000,0.035373,3.916192e-08,3.916192e-08
1000000,1.000000,0.034722,3.916192e-08,3.916192e-08
1000000,1.000000,0.035311,3.916192e-08,3.916192e-08
1000000,1.000000,0.038828,3.916192e-08,3.916192e-08
1000000,1.000000,0.042480,3.916192e-08,3.916192e-08
1000000,1.000000,0.043317,3.916192e-08,3.916192e-08
1000000,1.000000,0.038820,3.916192e-08,3.916192e-08
1000000,1.000000,0.050929,3.916192e-08,3.916192e-08
1000000,1.000000,0.046723,3.916192e-08,3.916192e-08
1000000,1.000000,0.035035,3.916192e-08,3.916192e-08
1000000,1.000000,0.035369,3.916192e-08,3.916192e-08
1000000,1.000000,0.039072,3.916192e-08,3.916192e-08
1000000,1.000000,0.041577,3.916192e-08,3.916192e-08
1000000,1.000000,0.042655,3.916192e-08,3.916192e-08
1000000,1.000000,0.040705,3.916192e-08,3.916192e-08
1000000,1.000000,0.040561,3.916192e-08,3.916192e-08
1000000,1.000000,0.042196,3.916192e-08,3.916192e-08
1000000,1.000000,0.040970,3.916192e-08,3.916192e-08
1000000,1.000000,0.038605,3.916192e-08,3.916192e-08
1000000,1.000000,0.037726,3.916192e-08,3.916192e-08
1000000,1.000000,0.039604,3.916192e-08,3.916192e-08
1000000,1.000000,0.038020,3.916192e-08,3.916192e-08
1000000,1.000000,0.039755,3.916192e-08,3.916192e-08
1000000,1.000000,0.037580,3.916192e-08,3.916192e-08
1000000,1.000000,0.037774,3.916192e-08,3.916192e-08
1000000,1.000000,0.040792,3.916192e-08,3.916192e-08
1000000,1.000000,0.041091,3.916192e-08,3.916192e-08
1000000,1.000000,0.039816,3.916192e-08,3.916192e-08
1000000,1.000000,0.042342,3.916192e-08,3.916192e-08
1000000,1.000000,0.040365,3.916192e-08,3.916192e-08
1000000,1.000000,0.044073,3.916192e-08,3.916192e-08
1000000,1.000000,0.038627,3.916192e-08,3.916192e-08
1000000,1.000000,0.049224,3.916192e-08,3.916192e-08
1000000,1.000000,0.043636,3.916192e-08,3.916192e-08
1000000,1.000000,0.041217,3.916192e-08,3.916192e-08
1000000,1.000000,0.038514,3.916192e-08,3.916192e-08
1000000,1.000000,0.041393,3.916192e-08,3.916192e-08
1000000,1.000000,0.038791,3.916192e-08,3.916192e-08
1000000,1.000000,0.039486,3.916192e-08,3.916192e-08
1000000,1.000000,0.039893,3.916192e-08,3.916192e-08
1000000,1.000000,0.041552,3.916192e-08,3.916192e-08
1000000,1.000000,0.039131,3.916192e-08,3.916192e-08
1000000,1.000000,0.041170,3.916192e-08,3.916192e-08
1000000,1.000000,0.042381,3.916192e-08,3.916192e-08
1000000,1.000000,0.044972,3.916192e-08,3.916192e-08
1000000,1.000000,0.043774,3.916192e-08,3.916192e-08
1000000,1.000000,0.040905,3.916192e-08,3.916192e-08
1000000,1.000000,0.044648,3.916192e-08,3.916192e-08
1000000,1.000000,0.045858,3.916192e-08,3.916192e-08
1000000,1.000000,0.042701,3.916192e-08,3.916192e-08
1000000,1.000000,0.054283,3.916192e-08,3.916192e-08
1000000,1.000000,0.045602,3.916192e-08,3.916192e-08
1000000,1.000000,0.044125,3.916192e-08,3.916192e-08
1000000,1.000000,0.041068,3.916192e-08,3.916192e-08
1000000,1.000000,0.038050,3.916192e-08,3.916192e-08
1000000,1.000000,0.044932,3.916192e-08,3.916192e-08
1000000,1.000000,0.043836,3.916192e-08,3.916192e-08
1000000,1.000000,0.048692,3.916192e-08,3.916192e-08
1000000,1.000000,0.045785,3.916192e-08,3.916192e-08
1000000,1.000000,0.047553,3.916192e-08,3.916192e-08
1000000,1.000000,0.047053,3.916192e-08,3.916192e-08
1000000,1.000000,0.058736,3.916192e-08,3.916192e-08
1000000,1.000000,0.046970,3.916192e-08,3.916192e-08
1000000,1.000000,0.047371,3.916192e-08,3.916192e-08
1000000,1.000000,0.043016,3.916192e-08,3.916192e-08
1000000,1.000000,0.047809,3.916192e-08,3.916192e-08
1000000,1.000000,0.045841,3.916192e-08,3.916192e-08
1000000,1.000000,0.044169,3.916192e-08,3.916192e-08
1000000,1.000000,0.048623,3.916192e-08,3.916192e-08
1000000,1.000000,0.044471,3.916192e-08,3.916192e-08
1000000,1.000000,0.043684,3.916192e-08,3.916192e-08
1000000,1.000000,0.050333,3.916192e-08,3.916192e-08
1000000,1.000000,0.045867,3.916192e-08,3.916192e-08
1000000,1.000000,0.048106,3.916192e-08,3.916192e-08
1000000,1.000000,0.045643,3.916192e-08,3.916192e-08
1000000,1.000000,0.043856,3.916192e-08,3.916192e-08
1000000,1.000000,0.043134,3.916192e-08,3.916192e-08
1000000,1.000000,0.042028,3.916192e-08,3.916192e-08
1000000,1.000000,0.041628,3.916192e-08,3.916192e-08
1000000,1.000000,0.045489,3.916192e-08,3.916192e-08
1000000,1.000000,0.047508,3.916192e-08,3.916192e-08
1000000,1.000000,0.044897,3.916192e-08,3.916192e-08
1000000,1.000000,0.050667,3.916192e-08,3.916192e-08
1000000,1.000000,0.053119,3.916192e-08,3.916192e-08
1000000,1.000000,0.048639,3.916192e-08,3.916192e-08
1000000,1.000000,0.045317,3.916192e-08,3.916192e-08
1000000,1.000000,0.045058,3.916192e-08,3.916192e-08
1000000,1.000000,0.047345,3.916192e-08,3.916192e-08
1000000,1.000000,0.046104,3.916192e-08,3.916192e-08
1000000,1.000000,0.047969,3.916192e-08,3.916192e-08
1000000,1.000000,0.050278,3.916192e-08,3.916192e-08
1000000,1.000000,0.051723,3.916192e-08,3.916192e-08
1000000,1.000000,0.052219,3.916192e-08,3.916192e-08
1000000,1.000000,0.050073,3.916192e-08,3.916192e-08
1000000,1.000000,0.046307,3.916192e-08,3.916192e-08
1000000,1.000000,0.043779,3.916192e-08,3.916192e-08
1000000,1.000000,0.045566,3.916192e-08,3.916192e-08
1000000,1.000000,0.048987,3.916192e-08,3.916192e-08
1000000,1.000000,0.049853,3.916192e-08,3.916192e-08
1000000,1.000000,0.050348,3.916192e-08,3.916192e-08
1000000,1.000000,0.049665,3.916192e-08,3.916192e-08
1000000,1.000000,0.048142,3.916192e-08,3.916192e-08
1000000,1.000000,0.043989,3.916192e-08,3.916192e-08
1000000,1.000000,0.047186,3.916192e-08,3.916192e-08
1000000,1.000000,0.049147,3.916192e-08,3.916192e-08
1000000,1.000000,0.053048,3.916192e-08,3.916192e-08
1000000,1.000000,0.050842,3.916192e-08,3.916192e-08
1000000,1.000000,0.050947,3.916192e-08,3.916192e-08
1000000,1.000000,0.049238,3.916192e-08,3.916192e-08
1000000,1.000000,0.051583,3.916192e-08,3.916192e-08
1000000,1.000000,0.056830,3.916192e-08,3.916192e-08
1000000,1.000000,0.048622,3.916192e-08,3.916192e-08
1000000,1.000000,0.046257,3.916192e-08,3.916192e-08
1000000,1.000000,0.050947,3.916192e-08,3.916192e-08
1000000,1.000000,0.052597,3.916192e-08,3.916192e-08
1000000,1.000000,0.045910,3.916192e-08,3.916192e-08
1000000,1.000000,0.049889,3.916192e-08,3.916192e-08
1000000,1.000000,0.052827,3.916192e-08,3.916192e-08
