
1,0.000084,0.000002,0.002057,0.002055,0.000000
101,0.001639,0.000002,0.006955,0.006953,0.000006
201,0.002581,0.000306,0.005708,0.005402,0.000010
301,0.002790,0.000544,0.007839,0.007295,0.000011
401,0.002633,0.000758,0.006046,0.005288,0.000009
501,0.003393,0.000940,0.006298,0.005358,0.000014
601,0.003180,0.000851,0.007777,0.006926,0.000013
701,0.005022,0.001373,0.008506,0.007133,0.000029
801,0.004411,0.001666,0.007996,0.006330,0.000023
901,0.004424,0.001739,0.007930,0.006191,0.000023
1001,0.005764,0.002237,0.009414,0.007177,0.000037
1101,0.006084,0.002444,0.014171,0.011727,0.000046
1201,0.006008,0.002557,0.011459,0.008902,0.000043
1301,0.006537,0.002086,0.011146,0.009060,0.000049
1401,0.006303,0.002522,0.010536,0.008014,0.000044
1501,0.008005,0.003342,0.012936,0.009594,0.000072
1601,0.007720,0.003369,0.014063,0.010694,0.000069
1701,0.008404,0.004473,0.014210,0.009737,0.000078
1801,0.008536,0.003825,0.013560,0.009735,0.000079
1901,0.009034,0.003899,0.014336,0.010437,0.000091
2001,0.008414,0.004664,0.011927,0.007263,0.000076
2101,0.009217,0.005260,0.015749,0.010489,0.000094
2201,0.010650,0.006269,0.015608,0.009339,0.000122
2301,0.011182,0.007116,0.017162,0.010046,0.000135
2401,0.009867,0.005901,0.013289,0.007388,0.000102
2501,0.011147,0.007225,0.015273,0.008048,0.000130
2601,0.012487,0.007923,0.018769,0.010846,0.000163
2701,0.012184,0.006196,0.020053,0.013857,0.000160
2801,0.013538,0.007945,0.019886,0.011941,0.000193
2901,0.012799,0.007050,0.019711,0.012661,0.000174
3001,0.012722,0.006860,0.019079,0.012219,0.000175
3101,0.013137,0.006973,0.019381,0.012408,0.000183
3201,0.013486,0.005762,0.023169,0.017407,0.000201
3301,0.013257,0.006208,0.020038,0.013830,0.000187
3401,0.013347,0.006240,0.019599,0.013359,0.000194
3501,0.014542,0.007493,0.020613,0.013120,0.000220
3601,0.015092,0.006322,0.023117,0.016795,0.000242
3701,0.014523,0.007106,0.024858,0.017752,0.000234
3801,0.012701,0.007041,0.020524,0.013483,0.000176
3901,0.014021,0.007315,0.021052,0.013737,0.000215
4001,0.015212,0.008387,0.020881,0.012494,0.000244
4101,0.016881,0.007699,0.025144,0.017445,0.000308
4201,0.017434,0.010037,0.026162,0.016125,0.000321
4301,0.015071,0.007970,0.024792,0.016822,0.000243
4401,0.020137,0.009258,0.031202,0.021944,0.000431
4501,0.018221,0.010362,0.028534,0.018172,0.000352
4601,0.017407,0.009449,0.027272,0.017823,0.000324
4701,0.019062,0.007197,0.030791,0.023594,0.000388
4801,0.021078,0.007851,0.028909,0.021058,0.000470
4901,0.018985,0.009785,0.027876,0.018091,0.000380
5001,0.019073,0.011556,0.028681,0.017125,0.000385
5101,0.018304,0.009280,0.029240,0.019960,0.000368
5201,0.018102,0.010413,0.029574,0.019161,0.000348
5301,0.021758,0.010457,0.031488,0.021031,0.000501
5401,0.022512,0.013494,0.034430,0.020936,0.000539
5501,0.021252,0.012219,0.031141,0.018922,0.000479
5601,0.022104,0.011264,0.033389,0.022125,0.000519
5701,0.020463,0.010283,0.029358,0.019075,0.000448
5801,0.020673,0.009755,0.030504,0.020749,0.000469
5901,0.019081,0.010712,0.035882,0.025170,0.000409
6001,0.020808,0.010575,0.031859,0.021284,0.000473
6101,0.020212,0.009917,0.032124,0.022207,0.000444
6201,0.022788,0.011693,0.033055,0.021362,0.000557
6301,0.021174,0.013670,0.029531,0.015861,0.000473
6401,0.023687,0.012987,0.030546,0.017559,0.000579
6501,0.020629,0.010408,0.031734,0.021326,0.000464
6601,0.024496,0.014848,0.036280,0.021432,0.000634
6701,0.026038,0.013075,0.043520,0.030445,0.000724
6801,0.024748,0.013138,0.037621,0.024483,0.000657
6901,0.022437,0.011958,0.035743,0.023785,0.000546
7001,0.023990,0.012896,0.034191,0.021295,0.000614
7101,0.025538,0.014879,0.037216,0.022337,0.000686
7201,0.023194,0.013376,0.034269,0.020893,0.000576
7301,0.025458,0.012719,0.048320,0.035601,0.000716
7401,0.025702,0.014100,0.036173,0.022073,0.000707
7501,0.024324,0.013998,0.039767,0.025769,0.000648
7601,0.024554,0.012967,0.045604,0.032637,0.000660
7701,0.026451,0.014906,0.042760,0.027854,0.000758
7801,0.024014,0.013512,0.039907,0.026395,0.000635
7901,0.031011,0.017780,0.049745,0.031965,0.001029
8001,0.030476,0.015134,0.043194,0.028060,0.000995
8101,0.026591,0.015843,0.039286,0.023443,0.000741
8201,0.027908,0.014800,0.043691,0.028891,0.000858
8301,0.027747,0.015506,0.041182,0.025676,0.000824
8401,0.030350,0.015132,0.047491,0.032359,0.000978
8501,0.028686,0.017027,0.043404,0.026377,0.000871
8601,0.029648,0.019113,0.044689,0.025576,0.000925
8701,0.033245,0.015689,0.047573,0.031884,0.001170
8801,0.035725,0.016921,0.053036,0.036115,0.001345
8901,0.032709,0.018107,0.048792,0.030685,0.001140
9001,0.033091,0.019597,0.044931,0.025334,0.001165
9101,0.029631,0.016238,0.049832,0.033594,0.000950
9201,0.034278,0.021810,0.051928,0.030118,0.001237
9301,0.034909,0.019572,0.052962,0.033390,0.001306
9401,0.028525,0.016371,0.048025,0.031654,0.000879
9501,0.034219,0.017197,0.045565,0.028368,0.001216
9601,0.030427,0.020455,0.052948,0.032493,0.000991
9701,0.031013,0.017757,0.049711,0.031954,0.001036
9801,0.033951,0.019671,0.050393,0.030722,0.001216
9901,0.029509,0.016539,0.046378,0.029839,0.000926
10001,0.030727,0.016686,0.052478,0.035792,0.001038
10101,0.034117,0.019352,0.049405,0.030053,0.001229
10201,0.037314,0.022385,0.052104,0.029719,0.001474
10301,0.031379,0.016798,0.054427,0.037629,0.001069
10401,0.036889,0.019489,0.050996,0.031507,0.001463
10501,0.036913,0.021479,0.051343,0.029864,0.001424
10601,0.039766,0.022001,0.056970,0.034969,0.001675
10701,0.037143,0.020792,0.053579,0.032787,0.001451
10801,0.039720,0.022348,0.060757,0.038409,0.001665
10901,0.038881,0.018880,0.058940,0.040060,0.001649
11001,0.037956,0.021517,0.054409,0.032892,0.001533
11101,0.034072,0.018906,0.051115,0.032209,0.001256
11201,0.043434,0.022944,0.061135,0.038191,0.001966
11301,0.042251,0.027023,0.063365,0.036342,0.001875
11401,0.040113,0.021479,0.067870,0.046391,0.001752
11501,0.039165,0.021726,0.057040,0.035314,0.001609
11601,0.044573,0.030484,0.058515,0.028031,0.002043
11701,0.042710,0.026660,0.057741,0.031081,0.001869
11801,0.039985,0.021699,0.064462,0.042763,0.001728
11901,0.041187,0.020454,0.060614,0.040160,0.001836
12001,0.045368,0.032807,0.056932,0.024125,0.002107
12101,0.034993,0.020694,0.059193,0.038499,0.001307
12201,0.042095,0.021293,0.066224,0.044931,0.001902
12301,0.039525,0.025507,0.056931,0.031424,0.001653
12401,0.043848,0.024252,0.057500,0.033248,0.002003
12501,0.046875,0.023647,0.076799,0.053152,0.002359
12601,0.042767,0.024941,0.066797,0.041856,0.001949
12701,0.039896,0.021023,0.061753,0.040730,0.001735
12801,0.048810,0.024147,0.068092,0.043945,0.002507
12901,0.041110,0.025889,0.055119,0.029230,0.001777
13001,0.044264,0.028781,0.062612,0.033831,0.002047
13101,0.044601,0.026993,0.067487,0.040494,0.002129
13201,0.040928,0.026683,0.055075,0.028392,0.001740
13301,0.046653,0.023647,0.079996,0.056349,0.002339
13401,0.050851,0.033646,0.070781,0.037135,0.002685
13501,0.045166,0.025563,0.067412,0.041849,0.002220
13601,0.046117,0.027358,0.060581,0.033223,0.002220
13701,0.048784,0.025348,0.075523,0.050175,0.002542
13801,0.048780,0.023741,0.080915,0.057174,0.002550
13901,0.045874,0.030972,0.069252,0.038280,0.002221
14001,0.048012,0.024604,0.073010,0.048406,0.002415
14101,0.047377,0.028045,0.070703,0.042658,0.002420
14201,0.050020,0.038166,0.066612,0.028446,0.002567
14301,0.049640,0.029947,0.071259,0.041312,0.002602
14401,0.054319,0.032901,0.077558,0.044657,0.003063
14501,0.053095,0.025837,0.078949,0.053112,0.003031
14601,0.051695,0.031910,0.082126,0.050216,0.002883
14701,0.044162,0.029765,0.070782,0.041017,0.002081
14801,0.051124,0.032060,0.069638,0.037578,0.002738
14901,0.049896,0.026292,0.074889,0.048597,0.002675
15001,0.054875,0.033296,0.089824,0.056528,0.003195
15101,0.051078,0.024760,0.081321,0.056561,0.002852
15201,0.047449,0.026714,0.074908,0.048194,0.002391
15301,0.052762,0.031376,0.075627,0.044251,0.002949
15401,0.052371,0.032152,0.076568,0.044416,0.002919
15501,0.061084,0.034852,0.081549,0.046697,0.003895
15601,0.051486,0.029162,0.070539,0.041377,0.002760
15701,0.047196,0.030716,0.073617,0.042901,0.002348
15801,0.054030,0.032438,0.080857,0.048419,0.003088
15901,0.051489,0.033045,0.084999,0.051954,0.002796
16001,0.056777,0.035622,0.078411,0.042789,0.003324
16101,0.052849,0.034396,0.067742,0.033346,0.002911
16201,0.055440,0.029838,0.082080,0.052242,0.003270
16301,0.054859,0.032363,0.095456,0.063093,0.003271
16401,0.056183,0.030075,0.082741,0.052666,0.003323
16501,0.058038,0.033154,0.081109,0.047955,0.003518
16601,0.054945,0.033860,0.084666,0.050806,0.003192
16701,0.052966,0.028022,0.076563,0.048541,0.002972
16801,0.061859,0.049833,0.083111,0.033278,0.003879
16901,0.060124,0.040309,0.084779,0.044470,0.003755
17001,0.061861,0.033624,0.094282,0.060658,0.004125
17101,0.057322,0.036936,0.087117,0.050181,0.003410
17201,0.055742,0.033888,0.081545,0.047657,0.003320
