
1,1.000000,1.000000,1.000000,0.000000,1.000000
101,1.000000,1.000000,1.000000,0.000000,1.000000
201,1.000000,1.000000,1.000000,0.000000,1.000000
301,1.000000,1.000000,1.000000,0.000000,1.000000
401,1.000000,1.000000,1.000000,0.000000,1.000000
501,1.000000,1.000000,1.000000,0.000000,1.000000
601,1.000000,1.000000,1.000000,0.000000,1.000000
701,1.000000,1.000000,1.000000,0.000000,1.000000
801,1.000000,1.000000,1.000000,0.000000,1.000000
901,1.000000,1.000000,1.000000,0.000000,1.000000
1001,1.000000,1.000000,1.000000,0.000000,1.000000
1101,1.000000,1.000000,1.000000,0.000000,1.000000
1201,1.000000,1.000000,1.000000,0.000000,1.000000
1301,1.000000,1.000000,1.000000,0.000000,1.000000
1401,1.000000,1.000000,1.000000,0.000000,1.000000
1501,1.000000,1.000000,1.000000,0.000000,1.000000
1601,1.000000,1.000000,1.000000,0.000000,1.000000
1701,1.000000,1.000000,1.000000,0.000000,1.000000
1801,1.000000,1.000000,1.000000,0.000000,1.000000
1901,1.000000,1.000000,1.000000,0.000000,1.000000
2001,1.000000,1.000000,1.000000,0.000000,1.000000
2101,1.000000,1.000000,1.000000,0.000000,1.000000
2201,1.000000,1.000000,1.000000,0.000000,1.000000
2301,1.000000,1.000000,1.000000,0.000000,1.000000
2401,1.000000,1.000000,1.000000,0.000000,1.000000
2501,1.000000,1.000000,1.000000,0.000000,1.000000
2601,1.000000,1.000000,1.000000,0.000000,1.000000
2701,1.000000,1.000000,1.000000,0.000000,1.000000
2801,1.000000,1.000000,1.000000,0.000000,1.000000
2901,1.000000,1.000000,1.000000,0.000000,1.000000
3001,1.000000,1.000000,1.000000,0.000000,1.000000
3101,1.000000,1.000000,1.000000,0.000000,1.000000
3201,1.000000,1.000000,1.000000,0.000000,1.000000
3301,1.000000,1.000000,1.000000,0.000000,1.000000
3401,1.000000,1.000000,1.000000,0.000000,1.000000
3501,1.000000,1.000000,1.000000,0.000000,1.000000
3601,1.000000,1.000000,1.000000,0.000000,1.000000
3701,1.000000,1.000000,1.000000,0.000000,1.000000
3801,1.000000,1.000000,1.000000,0.000000,1.000000
3901,1.000000,1.000000,1.000000,0.000000,1.000000
4001,1.000000,1.000000,1.000000,0.000000,1.000000
4101,1.000000,1.000000,1.000000,0.000000,1.000000
4201,1.000000,1.000000,1.000000,0.000000,1.000000
4301,1.000000,1.000000,1.000000,0.000000,1.000000
4401,1.000000,1.000000,1.000000,0.000000,1.000000
4501,1.000000,1.000000,1.000000,0.000000,1.000000
4601,1.000000,1.000000,1.000000,0.000000,1.000000
4701,1.000000,1.000000,1.000000,0.000000,1.000000
4801,1.000000,1.000000,1.000000,0.000000,1.000000
4901,1.000000,1.000000,1.000000,0.000000,1.000000
5001,1.000000,1.000000,1.000000,0.000000,1.000000
5101,1.000000,1.000000,1.000000,0.000000,1.000000
5201,1.000000,1.000000,1.000000,0.000000,1.000000
5301,1.000000,1.000000,1.000000,0.000000,1.000000
5401,1.000000,1.000000,1.000000,0.000000,1.000000
5501,1.000000,1.000000,1.000000,0.000000,1.000000
5601,1.000000,1.000000,1.000000,0.000000,1.000000
5701,1.000000,1.000000,1.000000,0.000000,1.000000
5801,1.000000,1.000000,1.000000,0.000000,1.000000
5901,1.000000,1.000000,1.000000,0.000000,1.000000
6001,1.000000,1.000000,1.000000,0.000000,1.000000
6101,1.000000,1.000000,1.000000,0.000000,1.000000
6201,1.000000,1.000000,1.000000,0.000000,1.000000
6301,1.000000,1.000000,1.000000,0.000000,1.000000
6401,1.000000,1.000000,1.000000,0.000000,1.000000
6501,1.000000,1.000000,1.000000,0.000000,1.000000
6601,1.000000,1.000000,1.000000,0.000000,1.000000
6701,1.000000,1.000000,1.000000,0.000000,1.000000
6801,1.000000,1.000000,1.000000,0.000000,1.000000
6901,1.000000,1.000000,1.000000,0.000000,1.000000
7001,1.000000,1.000000,1.000000,0.000000,1.000000
7101,1.000000,1.000000,1.000000,0.000000,1.000000
7201,1.000000,1.000000,1.000000,0.000000,1.000000
7301,1.000000,1.000000,1.000000,0.000000,1.000000
7401,1.000000,1.000000,1.000000,0.000000,1.000000
7501,1.000000,1.000000,1.000000,0.000000,1.000000
7601,1.000000,1.000000,1.000000,0.000000,1.000000
7701,1.000000,1.000000,1.000000,0.000000,1.000000
7801,1.000000,1.000000,1.000000,0.000000,1.000000
7901,1.000000,1.000000,1.000000,0.000000,1.000000
8001,1.000000,1.000000,1.000000,0.000000,1.000000
8101,1.000000,1.000000,1.000000,0.000000,1.000000
8201,1.000000,1.000000,1.000000,0.000000,1.000000
8301,1.000000,1.000000,1.000000,0.000000,1.000000
8401,1.000000,1.000000,1.000000,0.000000,1.000000
8501,1.000000,1.000000,1.000000,0.000000,1.000000
8601,1.000000,1.000000,1.000000,0.000000,1.000000
8701,1.000000,1.000000,1.000000,0.000000,1.000000
8801,1.000000,1.000000,1.000000,0.000000,1.000000
8901,1.000000,1.000000,1.000000,0.000000,1.000000
9001,1.000000,1.000000,1.000000,0.000000,1.000000
9101,1.000000,1.000000,1.000000,0.000000,1.000000
9201,1.000000,1.000000,1.000000,0.000000,1.000000
9301,1.000000,1.000000,1.000000,0.000000,1.000000
9401,1.000000,1.000000,1.000000,0.000000,1.000000
9501,1.000000,1.000000,1.000000,0.000000,1.000000
9601,1.000000,1.000000,1.000000,0.000000,1.000000
9701,1.000000,1.000000,1.000000,0.000000,1.000000
9801,1.000000,1.000000,1.000000,0.000000,1.000000
9901,1.000000,1.000000,1.000000,0.000000,1.000000
10001,1.000000,1.000000,1.000000,0.000000,1.000000
10101,1.000000,1.000000,1.000000,0.000000,1.000000
10201,1.000000,1.000000,1.000000,0.000000,1.000000
10301,1.000000,1.000000,1.000000,0.000000,1.000000
10401,1.000000,1.000000,1.000000,0.000000,1.000000
10501,1.000000,1.000000,1.000000,0.000000,1.000000
10601,1.000000,1.000000,1.000000,0.000000,1.000000
10701,1.000000,1.000000,1.000000,0.000000,1.000000
10801,1.000000,1.000000,1.000000,0.000000,1.000000
10901,1.000000,1.000000,1.000000,0.000000,1.000000
11001,1.000000,1.000000,1.000000,0.000000,1.000000
11101,1.000000,1.000000,1.000000,0.000000,1.000000
11201,1.000000,1.000000,1.000000,0.000000,1.000000
11301,1.000000,1.000000,1.000000,0.000000,1.000000
11401,1.000000,1.000000,1.000000,0.000000,1.000000
11501,1.000000,1.000000,1.000000,0.000000,1.000000
11601,1.000000,1.000000,1.000000,0.000000,1.000000
11701,1.000000,1.000000,1.000000,0.000000,1.000000
11801,1.000000,1.000000,1.000000,0.000000,1.000000
11901,1.000000,1.000000,1.000000,0.000000,1.000000
12001,1.000000,1.000000,1.000000,0.000000,1.000000
12101,1.000000,1.000000,1.000000,0.000000,1.000000
12201,1.000000,1.000000,1.000000,0.000000,1.000000
12301,1.000000,1.000000,1.000000,0.000000,1.000000
12401,1.000000,1.000000,1.000000,0.000000,1.000000
12501,1.000000,1.000000,1.000000,0.000000,1.000000
12601,1.000000,1.000000,1.000000,0.000000,1.000000
12701,1.000000,1.000000,1.000000,0.000000,1.000000
12801,1.000000,1.000000,1.000000,0.000000,1.000000
12901,1.000000,1.000000,1.000000,0.000000,1.000000
13001,1.000000,1.000000,1.000000,0.000000,1.000000
13101,1.000000,1.000000,1.000000,0.000000,1.000000
13201,1.000000,1.000000,1.000000,0.000000,1.000000
13301,1.000000,1.000000,1.000000,0.000000,1.000000
13401,1.000000,1.000000,1.000000,0.000000,1.000000
13501,1.000000,1.000000,1.000000,0.000000,1.000000
13601,1.000000,1.000000,1.000000,0.000000,1.000000
13701,1.000000,1.000000,1.000000,0.000000,1.000000
13801,1.000000,1.000000,1.000000,0.000000,1.000000
13901,1.000000,1.000000,1.000000,0.000000,1.000000
