Dimension,Time
348,0.000126
349,0.000095
350,0.000095
351,0.000095
352,0.000118
353,0.000096
354,0.000097
355,0.000096
356,0.000106
357,0.000095
358,0.000096
359,0.000094
360,0.000106
361,0.000095
362,0.000096
363,0.000110
364,0.000109
365,0.000097
366,0.000095
367,0.000096
368,0.000129
369,0.000103
370,0.000101
371,0.000123
372,0.000097
373,0.000118
374,0.000095
375,0.000116
376,0.000096
377,0.000095
378,0.000095
379,0.000191
380,0.000098
381,0.000097
382,0.000097
383,0.000097
384,0.000096
385,0.000096
386,0.000094
387,0.000101
388,0.000098
389,0.000097
390,0.000099
391,0.000122
392,0.000098
393,0.000097
394,0.000096
395,0.000109
396,0.000097
397,0.000098
398,0.000098
399,0.000110
400,0.000192
401,0.000098
402,0.000100
403,0.000109
404,0.000098
405,0.000097
406,0.000099
407,0.000109
408,0.000099
409,0.000104
410,0.000191
411,0.000103
412,0.000103
413,0.000118
414,0.000101
415,0.000104
416,0.000113
417,0.000135
418,0.000102
419,0.000109
420,0.000108
421,0.000108
422,0.000090
423,0.000077
424,0.000077
425,0.000097
426,0.000099
427,0.000100
428,0.000100
429,0.000121
430,0.000112
431,0.000101
432,0.000100
433,0.000111
434,0.000103
435,0.000101
436,0.000101
437,0.000111
438,0.000101
439,0.000100
440,0.000193
441,0.000103
442,0.000103
443,0.000100
444,0.000112
445,0.000108
446,0.000124
447,0.000115
448,0.000100
449,0.000109
450,0.000102
451,0.000105
452,0.000103
453,0.000103
454,0.000113
455,0.000102
456,0.000101
457,0.000100
458,0.000101
459,0.000100
460,0.000101
461,0.000103
462,0.000103
463,0.000105
464,0.000102
465,0.000102
466,0.000116
467,0.000122
468,0.000103
469,0.000104
470,0.000178
471,0.000102
472,0.000102
473,0.000102
474,0.000103
475,0.000103
476,0.000101
477,0.000115
478,0.000101
479,0.000103
480,0.000103
481,0.000113
482,0.000102
483,0.000101
484,0.000102
485,0.000113
486,0.000116
487,0.000102
488,0.000104
489,0.000102
490,0.000102
491,0.000103
492,0.000114
493,0.000103
494,0.000104
495,0.000103
496,0.000115
497,0.000103
498,0.000103
499,0.000210
500,0.000109
501,0.000109
502,0.000105
503,0.000116
504,0.000103
505,0.000103
506,0.000115
507,0.000108
508,0.000103
509,0.000103
510,0.000115
511,0.000104
512,0.000114
513,0.000108
514,0.000123
515,0.000109
516,0.000138
517,0.000119
518,0.000105
519,0.000103
520,0.000104
521,0.000116
522,0.000104
523,0.000104
524,0.000104
525,0.000115
526,0.000103
527,0.000104
528,0.000168
529,0.000110
530,0.000104
531,0.000106
532,0.000119
533,0.000109
534,0.000105
535,0.000104
536,0.000103
537,0.000106
538,0.000105
539,0.000117
540,0.000120
541,0.000105
542,0.000105
