Dimension,Time
400,0.001490
400,0.001591
400,0.001560
400,0.001651
400,0.003331
400,0.002197
400,0.002005
400,0.001685
400,0.002572
400,0.004365
400,0.003898
400,0.002043
400,0.002107
400,0.002103
400,0.002105
400,0.002272
400,0.002103
400,0.002400
400,0.001590
400,0.001623
400,0.001542
400,0.001479
400,0.002172
400,0.001688
400,0.002140
400,0.002896
400,0.002510
400,0.001894
400,0.001708
400,0.001964
400,0.001742
400,0.001940
400,0.002006
400,0.002055
400,0.001915
400,0.001878

500,0.002991
500,0.003056
500,0.004074
500,0.003366
500,0.003416
500,0.003146
500,0.004384
500,0.003019
500,0.003267
500,0.003687
500,0.003937
500,0.003270
500,0.003149
500,0.003995
500,0.003457
500,0.003329
500,0.002843
500,0.003158
500,0.002518
500,0.003090
500,0.002290
500,0.002587
500,0.003893
500,0.003384
500,0.003723
500,0.003212
500,0.003278
500,0.002532
500,0.002325
500,0.003028
500,0.002290
500,0.003024
500,0.002479
500,0.002537
500,0.002552
500,0.002395
500,0.002417
500,0.002263
500,0.003479
500,0.004167
500,0.003444
500,0.002972
500,0.002931
500,0.004193
500,0.003233
500,0.002356
500,0.002385
500,0.002137
500,0.002396
500,0.002399

600,0.004099
600,0.003438
600,0.004788
600,0.006179
600,0.004623
600,0.004518
600,0.005688
600,0.003729
600,0.003666
600,0.003272
600,0.003557
600,0.003758
600,0.004584
600,0.003923
600,0.004866
600,0.005037
600,0.003628
600,0.003300
600,0.003535
600,0.005214
600,0.004635
600,0.005609
600,0.005521
600,0.005184
600,0.004982
600,0.004443
600,0.004979
600,0.004604
600,0.004953
600,0.005025
600,0.004885
600,0.005238
600,0.004457
600,0.004836
600,0.004959
600,0.004950
600,0.005158
600,0.004576
600,0.004199
600,0.004196
600,0.005886
600,0.005517
600,0.004908
600,0.005656
600,0.004974
600,0.004955
600,0.004874
600,0.004686
600,0.004338
600,0.005431

700,0.007421
700,0.006437
700,0.004853
700,0.004656
700,0.006016
700,0.005447
700,0.005276
700,0.005788
700,0.005222
700,0.005936
700,0.006509
700,0.005794
700,0.004653
700,0.006819
700,0.004891
700,0.005509
700,0.004633
700,0.004938
700,0.007321
700,0.006968
700,0.005252
700,0.005645
700,0.007453
700,0.006144
700,0.007459
700,0.006791
700,0.006836
700,0.004815
700,0.005961
700,0.005438
700,0.005196
700,0.006679
700,0.007555
700,0.007218
700,0.006618
700,0.006918
700,0.007494
700,0.007364
700,0.006318
700,0.005721
700,0.007322
700,0.006112
700,0.007455
700,0.007202
700,0.006926
700,0.006521
700,0.006845
700,0.006956
700,0.007619
700,0.006739

800,0.008567
800,0.009121
800,0.009194
800,0.006130
800,0.006251
800,0.007103
800,0.007519
800,0.007045
800,0.006323
800,0.007546
800,0.009160
800,0.010142
800,0.008939
800,0.007089
800,0.006293
800,0.007380
800,0.007198
800,0.006886
800,0.007246
800,0.006816
800,0.007008
800,0.009504
800,0.008888
800,0.009025
800,0.009227
800,0.008407
800,0.007418
800,0.007210
800,0.008737
800,0.010086
800,0.009808
800,0.012245
800,0.007288
800,0.008200
800,0.010064
800,0.009635
800,0.008783
800,0.007685
800,0.006620
800,0.006749
800,0.008173
800,0.008888
800,0.009693
800,0.008983
