Dimension,Time
3600,0.330320
3600,0.346988

3700,0.359905
3700,0.364164
3700,0.364946
3700,0.361209
3700,0.357611
3700,0.379452
3700,0.352326
3700,0.358779
3700,0.366726
3700,0.371650
3700,0.357562
3700,0.365995
3700,0.370872
3700,0.364973
3700,0.368484
3700,0.360304
3700,0.357901
3700,0.351991
3700,0.354327
3700,0.359244
3700,0.367639
3700,0.368180
3700,0.365501
3700,0.368753
3700,0.378534
3700,0.380827
3700,0.372183
3700,0.355547
3700,0.385450
3700,0.367436
3700,0.381947
3700,0.355876
3700,0.375092
3700,0.386897
3700,0.346386
3700,0.361133
3700,0.353786
3700,0.365419
3700,0.359608
3700,0.364334
3700,0.357456
3700,0.357561
3700,0.375389
3700,0.367917
3700,0.371524
3700,0.361648
3700,0.360241
3700,0.359412
3700,0.360097
3700,0.370102

3800,0.393628
3800,0.392655
3800,0.384772
3800,0.382212
3800,0.392490
3800,0.401166
3800,0.382920
3800,0.382453
3800,0.388115
3800,0.386501
3800,0.393878
3800,0.384982
3800,0.389794
3800,0.399314
3800,0.412508
3800,0.394622
3800,0.403563
3800,0.397893
3800,0.397849
3800,0.380484
3800,0.380898
3800,0.404620
3800,0.383613
3800,0.383134
3800,0.372531
3800,0.392178
3800,0.374353
3800,0.378762
3800,0.389002
3800,0.391722
3800,0.379373
3800,0.383491
3800,0.387658
3800,0.384759
3800,0.378902
3800,0.382918
3800,0.384580
3800,0.392909
3800,0.384612
3800,0.390084
3800,0.382073
3800,0.384812
3800,0.396953
3800,0.379366
3800,0.369398
3800,0.383758
3800,0.393263
3800,0.377763
3800,0.384919
3800,0.374099

3900,0.414148
3900,0.415738
3900,0.419986
3900,0.402973
3900,0.407835
3900,0.409686
3900,0.400560
3900,0.424577
3900,0.413551
3900,0.410856
3900,0.408594
3900,0.405016
3900,0.407338
3900,0.427016
3900,0.409523
3900,0.407245
3900,0.405601
3900,0.423218
3900,0.409801
3900,0.419120
3900,0.409474
3900,0.414592
3900,0.407406
3900,0.425436
3900,0.395054
3900,0.408371
3900,0.401293
3900,0.412285
3900,0.433996
3900,0.415437
3900,0.422957
3900,0.412146
3900,0.400024
3900,0.424228
3900,0.416966
3900,0.421787
3900,0.425140
3900,0.404240
3900,0.414759
3900,0.403526
3900,0.395462
3900,0.408408
3900,0.422499
3900,0.411693
3900,0.403121
3900,0.428071
3900,0.445869
3900,0.449121
3900,0.453181
3900,0.422966

4000,0.464860
4000,0.428193
4000,0.435758
4000,0.455489
4000,0.432243
4000,0.444340
4000,0.458941
4000,0.425656
4000,0.434514
4000,0.444393
4000,0.445404
4000,0.441207
4000,0.435129
4000,0.430718
4000,0.439297
4000,0.446268
4000,0.427183
4000,0.427836
4000,0.431887
4000,0.445091
4000,0.439909
4000,0.439513
4000,0.436884
4000,0.418737
4000,0.427861
4000,0.434288
4000,0.447135
4000,0.430394
4000,0.430396
4000,0.443196
4000,0.440384
4000,0.434954
4000,0.435130
4000,0.425652
4000,0.440515
4000,0.432650
4000,0.434552
4000,0.439029
4000,0.428851
4000,0.416642
4000,0.438995
4000,0.437625
4000,0.439802
4000,0.439165
4000,0.441464
4000,0.434137
4000,0.450180
4000,0.439832
4000,0.423562
4000,0.424746

4100,0.455988
4100,0.455028
4100,0.461901
4100,0.459535
4100,0.447493
4100,0.458255
4100,0.463909
4100,0.461769
4100,0.480723
4100,0.452968
4100,0.451185
4100,0.451893
4100,0.459430
4100,0.448653
4100,0.460084
4100,0.446269
4100,0.459753
4100,0.447232
4100,0.454193
4100,0.481648
4100,0.450324
4100,0.460463
4100,0.497183
4100,0.493482
4100,0.451080
4100,0.479055
4100,0.480811
4100,0.456027
4100,0.461432
4100,0.463296
4100,0.454803
4100,0.459109
4100,0.452535
4100,0.458875
4100,0.466947
4100,0.460731
4100,0.449483
4100,0.459506
4100,0.461335
4100,0.462912
4100,0.446950
4100,0.455087
4100,0.461181
4100,0.461340
4100,0.461124
4100,0.466448
4100,0.446820
4100,0.455525
4100,0.452119
4100,0.461579

4200,0.485937
4200,0.498963
4200,0.499146
4200,0.502530
4200,0.494373
4200,0.487131
4200,0.482825
4200,0.481108
4200,0.482964
4200,0.485747
4200,0.493676
4200,0.483563
4200,0.484288
4200,0.499349
4200,0.484531
4200,0.480107
4200,0.491588
4200,0.478603
4200,0.491792
4200,0.473127
4200,0.472835
4200,0.485838
4200,0.481148
4200,0.501122
4200,0.488770
4200,0.478020
4200,0.498785
4200,0.485891
4200,0.483107
4200,0.498086
4200,0.487318
4200,0.490313
4200,0.483347
4200,0.482543
4200,0.482585
4200,0.489530
4200,0.488465
4200,0.500008
4200,0.487875
4200,0.490307
4200,0.479418
4200,0.499190
4200,0.504210
4200,0.491540
4200,0.516376
4200,0.489149
4200,0.488828
4200,0.488262
4200,0.508233
4200,0.474185

4300,0.542992
4300,0.528377
4300,0.500653
4300,0.521471
4300,0.539038
4300,0.503801
4300,0.525811
4300,0.515980
4300,0.547197
4300,0.546374
4300,0.513543
4300,0.499080
4300,0.515172
4300,0.527080
4300,0.514819
4300,0.523386
4300,0.515435
4300,0.516477
4300,0.515729
4300,0.518142
4300,0.519106
4300,0.518392
4300,0.517326
4300,0.511579
4300,0.503877
4300,0.514461
4300,0.529374
4300,0.517627
4300,0.502714
4300,0.511243
4300,0.495433
4300,0.511800
4300,0.527257
4300,0.506874
4300,0.507275
4300,0.518292
4300,0.527569
4300,0.511309
4300,0.506118
4300,0.596993
4300,0.518009
4300,0.505059
4300,0.529331
4300,0.517335
4300,0.518154
4300,0.504992
4300,0.506627
4300,0.521535
4300,0.510239
4300,0.510041

4400,0.531971
4400,0.537991
4400,0.552320
4400,0.539417
4400,0.525247
4400,0.532313
4400,0.526393
4400,0.538462
4400,0.617465
4400,0.536467
4400,0.548804
4400,0.531066
4400,0.539107
4400,0.568702
4400,0.541746
4400,0.550126
4400,0.562850
4400,0.547012
4400,0.533236
4400,0.541436
4400,0.534263
4400,0.530032
4400,0.534787
4400,0.547201
4400,0.555763
4400,0.556927
4400,0.554658
4400,0.536683
4400,0.548939
4400,0.540859
4400,0.540361
4400,0.550144
4400,0.543106
4400,0.527869
4400,0.566036
4400,0.553911
4400,0.553432
4400,0.568944
4400,0.537777
4400,0.530298
4400,0.533784
4400,0.529915
4400,0.537968
4400,0.558123
4400,0.545041
4400,0.538141
4400,0.554245
4400,0.536594
4400,0.538256
4400,0.547087

4500,0.588080
4500,0.600777
4500,0.582979
4500,0.552215
4500,0.564536
4500,0.552400
4500,0.561862
4500,0.569503
4500,0.575612
4500,0.567509
4500,0.572267
4500,0.563957
4500,0.540644
4500,0.617107
4500,0.577015
4500,0.561595
4500,0.582180
4500,0.562689
4500,0.601387
4500,0.621370
4500,0.569278
4500,0.560009
4500,0.567227
4500,0.593590
4500,0.578331
4500,0.548722
4500,0.578253
4500,0.613923
4500,0.566505
4500,0.578119
4500,0.579178
4500,0.569792
4500,0.566534
4500,0.570838
4500,0.570754
4500,0.569245
4500,0.577387
4500,0.542106
4500,0.570966
4500,0.559306
4500,0.567281
4500,0.571194
4500,0.571826
4500,0.568727
4500,0.580463
4500,0.571683
4500,0.573250
4500,0.561915
4500,0.584029
4500,0.561943

4600,0.592637
4600,0.586249
4600,0.589648
4600,0.615375
4600,0.608038
4600,0.644701
4600,0.612338
4600,0.631734
4600,0.592038
4600,0.579617
4600,0.588621
4600,0.594876
4600,0.583691
4600,0.597311
4600,0.594441
4600,0.590925
4600,0.587554
4600,0.597111
4600,0.589923
4600,0.589659
4600,0.579352
4600,0.606199
4600,0.591113
4600,0.583085
4600,0.614149
4600,0.601415
4600,0.596035
4600,0.649031
4600,0.587995
4600,0.602684
4600,0.594098
4600,0.633385
4600,0.603295
4600,0.587797
4600,0.591334
4600,0.600199
4600,0.598549
4600,0.597425
4600,0.590295
4600,0.600303
4600,0.588675
4600,0.599669
4600,0.594020
4600,0.596629
4600,0.582892
4600,0.585400
4600,0.591380
4600,0.601540
4600,0.584695
4600,0.590558

4700,0.612810
4700,0.631134
4700,0.636624
4700,0.624755
4700,0.624712
4700,0.637207
4700,0.649754
4700,0.633981
4700,0.629211
4700,0.623764
4700,0.636922
4700,0.604584
4700,0.620102
4700,0.618036
4700,0.612903
4700,0.637368
4700,0.903590
4700,0.730630
4700,0.633260
4700,0.649012
4700,0.647160
4700,0.632146
4700,0.672426
4700,0.636522
4700,0.665067
4700,0.618942
4700,0.638164
4700,0.614984
4700,0.638198
4700,0.610506
4700,0.622646
4700,0.696257
4700,0.624329
4700,0.627943
4700,0.626376
4700,0.644096
4700,0.614239
4700,0.630978
4700,0.631332
4700,0.630339
4700,0.621976
4700,0.619635
4700,0.626932
4700,0.629938
4700,0.606347
4700,0.636817
4700,0.622023
4700,0.618698
4700,0.641278
4700,0.650472

4800,0.662053
4800,0.663139
4800,0.646136
4800,0.652373
4800,0.649790
4800,0.639477
4800,0.649359
4800,0.661536
4800,0.655253
4800,0.661750
4800,0.640908
4800,0.649819
4800,0.654095
4800,0.645207
4800,0.655291
4800,0.646873
4800,0.655286
4800,0.653884
4800,0.646227
4800,0.640611
4800,0.644417
4800,0.655153
4800,0.649867
4800,0.656183
4800,0.651650
4800,0.649662
4800,0.651908
4800,0.667333
4800,0.682360
4800,0.672935
4800,0.657387
4800,0.644209
4800,0.639677
4800,0.689202
4800,0.697602
4800,0.656581
4800,0.678531
4800,0.638186
4800,0.676548
4800,0.649546
4800,0.649701
4800,0.650750
4800,0.655989
4800,0.648741
4800,0.642468
4800,0.636833
4800,0.649895
4800,0.646042
4800,0.641012
4800,0.650017

4900,0.664488
4900,0.665677
4900,0.678379
4900,0.681271
4900,0.671161
4900,0.680048
4900,0.678556
4900,0.679706
4900,0.666355
4900,0.677120
4900,0.654680
4900,0.665332
4900,0.689223
4900,0.684604
4900,0.675347
4900,0.676519
4900,0.672071
4900,0.674303
4900,0.668621
4900,0.689451
4900,0.679523
4900,0.889527
4900,0.935430
4900,0.829310
4900,0.715935
4900,0.697980
4900,1.023772
4900,0.904533
4900,0.698020
4900,0.860658
4900,0.856555
4900,0.823880
4900,0.949202
4900,0.826102
4900,0.697791
4900,0.663054
4900,0.723980
4900,0.726166
4900,0.681536
4900,0.741635
4900,0.694822
4900,0.813469
4900,0.778934
4900,0.811302
4900,0.740113
4900,0.917717
4900,0.690391
4900,0.667202
4900,0.677176
4900,0.689181

5000,0.846280
5000,0.704975
5000,0.705017
5000,0.731552
5000,1.223909
5000,1.109552
5000,1.027236
5000,0.832454
5000,0.701864
5000,0.706561
5000,0.696177
5000,0.711253
5000,0.694318
5000,0.715816
5000,0.699576
5000,0.701213
5000,0.701467
5000,0.687873
5000,0.696277
5000,0.682785
5000,0.733399
5000,0.713447
5000,0.727804
5000,0.828109
5000,0.710760
5000,0.730871
5000,1.111529
5000,0.829354
5000,1.166129
5000,1.019320
5000,0.780697
5000,0.708669
5000,0.734362
5000,0.703038
5000,0.705719
5000,0.700061
5000,0.726738
5000,0.702768
5000,0.690134
5000,0.822315
5000,0.886949
5000,0.699264
5000,0.920119
5000,0.885806
5000,0.774489
5000,0.800739
5000,0.814158
5000,0.934164
5000,0.835802
5000,0.903720


