Dimension,Time
600,0.010621
600,0.009272
600,0.005213
600,0.003382
600,0.003701
600,0.003542
600,0.005079
600,0.005349
600,0.005215
600,0.004271
600,0.004257
600,0.005587
600,0.004569
600,0.008706
600,0.004547
600,0.005899
600,0.005227
600,0.004885
600,0.005866
600,0.004589
600,0.005440
600,0.003776
600,0.004271
600,0.004983
600,0.005657
600,0.005028
600,0.005747
600,0.005438
600,0.005062
600,0.005511
600,0.005685
600,0.004847
600,0.005368
600,0.003524
600,0.005021
600,0.004724
600,0.004026
600,0.004576
600,0.003771
600,0.004443
600,0.003607
600,0.003621
600,0.004439
600,0.005731
600,0.005488

700,0.005991
700,0.006936
700,0.007376
700,0.006850
700,0.007647
700,0.008679
700,0.005709
700,0.005469
700,0.005102
700,0.005709
700,0.006884
700,0.007950
700,0.007859
700,0.008700
700,0.006947
700,0.007716
700,0.006661
700,0.006562
700,0.006822
700,0.006981
700,0.004899
700,0.005819
700,0.005115
700,0.006133
700,0.006687
700,0.006228
700,0.007046
700,0.007415
700,0.006884
700,0.006925
700,0.006286
700,0.006792
700,0.006010
700,0.005202
700,0.007761
700,0.007697
700,0.006258
700,0.005149
700,0.005525
700,0.007862
700,0.008283
700,0.010681
700,0.010349
700,0.006931
700,0.010687
700,0.007622
700,0.005517
700,0.005115
700,0.005046
700,0.005428

800,0.007166
800,0.007892
800,0.006509
800,0.007058
800,0.007226
800,0.009720
800,0.009812
800,0.009104
800,0.007198
800,0.010277
800,0.006932
800,0.006754
800,0.009136
800,0.010348
800,0.007075
800,0.010301
800,0.009866
800,0.010305
800,0.010381
800,0.010791
800,0.012807
800,0.010259
800,0.010242
800,0.010888
800,0.013420
800,0.009854
800,0.012645
800,0.018910
800,0.009608
800,0.010542
800,0.007260
800,0.009735
800,0.010017
800,0.010269
800,0.007341
800,0.006965
800,0.007250
800,0.007559
800,0.006975
800,0.010069
800,0.009809
800,0.009362
800,0.008923
800,0.009969
800,0.011075
800,0.007576
800,0.006849
800,0.006342
800,0.006180
800,0.006915

900,0.014071
900,0.014819
900,0.013542
900,0.013233
900,0.014587
900,0.009373
900,0.013777
900,0.008516
900,0.008495
900,0.010360
900,0.012761
900,0.013927
900,0.011963
900,0.014063
900,0.013606
900,0.011409
900,0.012901
900,0.011793
900,0.014348
900,0.018925
900,0.015301
900,0.013962
900,0.016959
900,0.011832
900,0.009440
900,0.014592
900,0.014036
900,0.012016
900,0.012916
900,0.013414
900,0.012060
900,0.013580
900,0.012973
900,0.012920
900,0.012929
900,0.014514
900,0.013035
900,0.014771
900,0.013762
900,0.012992
900,0.012407
900,0.013485
900,0.015298
900,0.011976
900,0.011755
900,0.015841
900,0.015708
900,0.015102
900,0.012837
900,0.013807

1000,0.016871
1000,0.018748
1000,0.012710
1000,0.015309
1000,0.017207
1000,0.017791
1000,0.017463
1000,0.018127
1000,0.020706
1000,0.022741
1000,0.013002
1000,0.015428
1000,0.020708
1000,0.016651
1000,0.018077
1000,0.017872
1000,0.014436
1000,0.018046
1000,0.017811
1000,0.016770
1000,0.018599
1000,0.016595
1000,0.014276
1000,0.017249
1000,0.023094
1000,0.017186
1000,0.018483
1000,0.019194
1000,0.027546
1000,0.026226
1000,0.015460
1000,0.012602
1000,0.014799
1000,0.021517
1000,0.017811
1000,0.017827
1000,0.017733
1000,0.018445
1000,0.017556
1000,0.013616
1000,0.021857
1000,0.016618
1000,0.017815
1000,0.018078
1000,0.019037
1000,0.016813
1000,0.017781
1000,0.018107
1000,0.017924
1000,0.018852

1100,0.021528
1100,0.022013
1100,0.017395
1100,0.023067
1100,0.037137
1100,0.022752
1100,0.019789
1100,0.028913
1100,0.023688
1100,0.022261
1100,0.022183
1100,0.024801
1100,0.023444
1100,0.021835
1100,0.024249
1100,0.018646
1100,0.016813
1100,0.023646
1100,0.024097
1100,0.019929
1100,0.022864
1100,0.022610
1100,0.022812
1100,0.025839
1100,0.017901
1100,0.019959
1100,0.023753
1100,0.022979
1100,0.024425
1100,0.022318
1100,0.021369
1100,0.026708
1100,0.017844
1100,0.016870
1100,0.023097
1100,0.023199
1100,0.018057
1100,0.017104
1100,0.022718
1100,0.019332
1100,0.022478
1100,0.024035
1100,0.019444
1100,0.023452
1100,0.026666
1100,0.018576
1100,0.017665
