ThreadCount,Time
9,0.233067
9,0.247810
9,0.240618
9,0.226023
9,0.236844
9,0.230663
9,0.233949
9,0.239215
9,0.244662
9,0.245876
9,0.245202
9,0.227179
9,0.255437
9,0.233849
9,0.231714
9,0.240695
9,0.249503
9,0.230512
9,0.245820
9,0.240402
9,0.239922
9,0.242205
9,0.243004
9,0.235964
9,0.239113
9,0.235931
9,0.242063
9,0.230177
9,0.245697
9,0.228951
9,0.255593
9,0.243150
9,0.246231
9,0.235835
9,0.226817
9,0.255136
9,0.251488
9,0.227977
9,0.244389
9,0.256780

10,0.237441
10,0.248300
10,0.234769
10,0.242387
10,0.228208
10,0.248411
10,0.262901
10,0.254416
10,0.259515
10,0.231604
10,0.235874
10,0.232714
10,0.220646
10,0.217739
10,0.255825
10,0.240568
10,0.224906
10,0.247058
10,0.231170
10,0.245419
10,0.241733
10,0.218239
10,0.233107
10,0.256455
10,0.232891
10,0.230114
10,0.220526
10,0.240497
10,0.248902
10,0.231805
10,0.238771
10,0.221248
10,0.237156
10,0.223077
10,0.218479
10,0.230734
10,0.230194
10,0.249786
10,0.225690
10,0.244767
10,0.231095
10,0.237395
10,0.231382
10,0.234487
10,0.229515
10,0.263434
10,0.257660
10,0.230470
10,0.239681
10,0.228761

11,0.235425
11,0.234583
11,0.226599
11,0.232771
11,0.235679
11,0.230987
11,0.245956
11,0.245447
11,0.234645
11,0.233892
11,0.251421
11,0.250544
11,0.232318
11,0.233950
11,0.229358
11,0.228973
11,0.234573
11,0.250462
11,0.232738
11,0.234396
11,0.231498
11,0.225120
11,0.228207
11,0.227189
11,0.240624
11,0.239551
11,0.224373
11,0.225421
11,0.221875
11,0.240071
11,0.230652
11,0.215430
11,0.246038
11,0.247502
11,0.231110
11,0.234319
11,0.239400
11,0.229434
11,0.243123
11,0.218333
11,0.245188
11,0.227156
11,0.242272
11,0.229891
11,0.234936
11,0.229169
11,0.227880
11,0.259175
11,0.244692
11,0.227842

12,0.224722
12,0.230631
12,0.231955
12,0.238892
12,0.236886
12,0.226441
12,0.231348
12,0.228048
12,0.238365
12,0.231196
12,0.244317
12,0.226995
12,0.223885
12,0.234651
12,0.234627
12,0.226913
12,0.239167
12,0.224044
12,0.222900
12,0.231738
12,0.231579
12,0.237200
12,0.248303
12,0.230060
12,0.245464
12,0.234108
12,0.240157
12,0.234513
12,0.244847
12,0.220957
12,0.237312
12,0.229566
12,0.232551
12,0.242096
12,0.235801
12,0.230584
12,0.240980
12,0.238453
12,0.245690
12,0.224409
12,0.222900
12,0.231424
12,0.237082
12,0.234497
12,0.224217
12,0.233900
12,0.228953
12,0.242381
12,0.252804
12,0.236486

13,0.229307
13,0.255106
13,0.226021
13,0.217473
13,0.246780
13,0.261307
13,0.219713
13,0.223284
13,0.229628
13,0.229526
13,0.235505
13,0.236901
13,0.225378
13,0.224560
13,0.237844
13,0.221677
13,0.228504
13,0.232188
13,0.225270
13,0.241735
13,0.229479
13,0.227647
13,0.235662
13,0.224285
13,0.253055
13,0.240319
13,0.230471
13,0.255894
13,0.246794
13,0.228356
13,0.250870
13,0.239870
13,0.227488
13,0.221723
13,0.244056
13,0.235434
13,0.227019
13,0.239639
13,0.224715
13,0.233940
13,0.242563
13,0.241115
13,0.239681
13,0.234517
13,0.235193
13,0.226123
13,0.233515
13,0.235743
13,0.254163
13,0.242061

14,0.224428
14,0.225162
14,0.231205
14,0.259131
14,0.230646
14,0.229766
14,0.242184
14,0.229769
14,0.234370
14,0.236574
14,0.238217
14,0.244099
14,0.215805
14,0.244374
14,0.229119
14,0.236970
14,0.232284
14,0.224857
14,0.235542
14,0.237867
14,0.223643
14,0.247245
14,0.261644
14,0.236110
14,0.253060
14,0.227653
14,0.223770
14,0.224161
14,0.252228
14,0.229887
14,0.223551
14,0.253987
14,0.243223
14,0.239520
14,0.238396
14,0.251839
14,0.262689
14,0.238790
14,0.214487
14,0.233256
14,0.237327
14,0.233456
14,0.234761
14,0.225355
14,0.248684
14,0.222429
14,0.223259
14,0.225832
14,0.220546
14,0.238142

15,0.235164
15,0.238473
15,0.244735
15,0.225677
15,0.244227
15,0.216422
15,0.223092
15,0.233822
15,0.229746
15,0.235910
15,0.237814
15,0.233571
15,0.236724
15,0.236709
15,0.233573
15,0.219809
15,0.240164
15,0.233511
15,0.218198
15,0.228179
15,0.239984
15,0.224415
15,0.247230
15,0.228274
15,0.234038
15,0.237422
15,0.237083
15,0.237350
15,0.230670
15,0.231186
15,0.254275
15,0.231956
15,0.226196
15,0.220925
15,0.224980
15,0.238313
15,0.237606
15,0.232957
15,0.228711
15,0.232454
15,0.230283
15,0.237168
15,0.237765
15,0.229325
15,0.233581
15,0.238711
15,0.250484
15,0.250280
15,0.238485
15,0.215582

16,0.229603
16,0.233030
16,0.244400
16,0.224055
16,0.221508
16,0.225945
16,0.243285
16,0.240271
16,0.243629
16,0.243298
16,0.230954
16,0.246422
16,0.220425
16,0.237746
16,0.237033
16,0.220542
16,0.230332
16,0.233883
16,0.221609
16,0.227822
16,0.225012
16,0.234459
16,0.234092
16,0.223226
16,0.235248
16,0.234566
16,0.235355
16,0.225209
16,0.241799
16,0.225785
16,0.242027
16,0.246539
16,0.230761
16,0.240062
16,0.238890
16,0.242316
16,0.239868
16,0.234531
16,0.231225
16,0.219303
16,0.247480
16,0.226201
16,0.221867
16,0.222351
16,0.243166
16,0.240538
16,0.227057
16,0.233552
16,0.256335
16,0.223997

17,0.238469
17,0.235255
17,0.232203
17,0.230727
17,0.235438
17,0.232050
17,0.226919
17,0.223870
17,0.232263
17,0.231381
17,0.225673
17,0.227934
17,0.220719
17,0.232253
17,0.238257
17,0.253458
17,0.226554
17,0.226547
17,0.233380
17,0.239033
17,0.239644
17,0.250422
17,0.235657
17,0.226062
17,0.217550
17,0.236943
17,0.232656
17,0.230666
17,0.232733
17,0.232168
17,0.228284
17,0.243852
17,0.223363
17,0.233740
17,0.220707
17,0.236804
17,0.236670
17,0.233493
17,0.241254
17,0.223614
17,0.231644
17,0.251316
17,0.224332
17,0.225450
17,0.231493
17,0.226671
17,0.237838
17,0.224885
17,0.234511
17,0.237955

18,0.230118
18,0.241586
18,0.246010
18,0.228403
18,0.232820
18,0.224017
18,0.255212
18,0.234650
18,0.230727
18,0.233220
18,0.231578
18,0.240785
18,0.248622
18,0.227518
18,0.237339
18,0.233247
18,0.225626
18,0.230418
18,0.253738
18,0.234661
18,0.239891
18,0.224654
18,0.223797
18,0.242812
18,0.233802
18,0.235225
18,0.264417
18,0.244023
18,0.230512
18,0.236329
18,0.244310
18,0.234104
18,0.247082
18,0.254939
18,0.227239
18,0.239474
18,0.236976
18,0.232524
18,0.236489
18,0.240279
18,0.238286
18,0.233352
18,0.230406
18,0.232184
18,0.228126
18,0.228329
18,0.234731
18,0.235039
18,0.236727
18,0.225752

19,0.226278
19,0.222075
19,0.242955
19,0.247402
19,0.231965
19,0.245998
19,0.242255
19,0.233680
19,0.240706
19,0.231662
19,0.228529
19,0.233594
19,0.239287
19,0.231636
19,0.238846
19,0.244033
19,0.242750
19,0.215808
19,0.216986
19,0.220915
19,0.233856
19,0.245228
19,0.237070
19,0.244200
19,0.229751
19,0.218584
19,0.233194
19,0.238907
19,0.236979
19,0.231172
19,0.235718
19,0.231924
19,0.238379
19,0.237471
19,0.238609
19,0.233213
19,0.238782
19,0.225396
19,0.220020
19,0.231732
19,0.232188
19,0.237929
19,0.234055
19,0.244653
19,0.245681
19,0.227472
19,0.251067
19,0.235837
19,0.229101
19,0.244459

20,0.251785
20,0.251825
20,0.223715
20,0.258987
20,0.232998
20,0.238063
20,0.223316
20,0.249716
20,0.256427
20,0.242378
20,0.258972
20,0.258161
20,0.241079
20,0.239544
20,0.240259
20,0.229672
20,0.229183
20,0.249990
20,0.229841
20,0.238595
20,0.225830
20,0.232349
20,0.220468
20,0.236370
20,0.226340
20,0.231305
20,0.230086
20,0.233396
20,0.235241
20,0.230264
20,0.234568
20,0.221617
20,0.236656
20,0.241766
20,0.248707
20,0.229326
20,0.234809
20,0.226861
20,0.247165
20,0.234747
20,0.218699
20,0.239010
20,0.236314
20,0.237440
20,0.223131
20,0.245663
20,0.232199
20,0.232094
20,0.225661
20,0.219104

21,0.230250
21,0.240656
21,0.249290
21,0.235685
21,0.236048
21,0.230528
21,0.245294
21,0.222066
21,0.231447
21,0.239329
21,0.238364
21,0.227216
21,0.234513
21,0.247393
21,0.233872
21,0.231570
21,0.239368
21,0.232595
21,0.243198
21,0.236964
21,0.259449
21,0.233774
21,0.251594
21,0.228329
21,0.236683
21,0.224560
21,0.255025
21,0.223421
21,0.234079
21,0.219816
21,0.233745
21,0.246321
21,0.233547
21,0.221961
21,0.231681
21,0.223411
21,0.228344
21,0.227876
21,0.250451
21,0.250445
21,0.230034
21,0.225731
21,0.224558
21,0.246118
21,0.233547
21,0.219763
21,0.245608
21,0.225235
21,0.244793
21,0.217718

22,0.235766
22,0.249915
22,0.251411
22,0.236593
22,0.233797
22,0.230650
22,0.234491
22,0.230590
22,0.234909
22,0.225143
22,0.229305
22,0.229267
22,0.229710
22,0.233413
22,0.248661
22,0.235128
22,0.239925
22,0.227534
22,0.247268
22,0.233846
22,0.227847
22,0.240498
22,0.232134
22,0.228948
22,0.222260
22,0.254744
22,0.234963
22,0.249559
22,0.241424
22,0.226844
22,0.228076
22,0.243702
22,0.251162
22,0.227887
22,0.239228
22,0.240843
22,0.240861
22,0.234445
22,0.247275
22,0.255345
22,0.230123
22,0.229365
22,0.223365
22,0.236591
22,0.241752
22,0.235456
22,0.247295
22,0.246175
22,0.248345
22,0.225390

23,0.242644
23,0.243670
23,0.248759
23,0.247813
23,0.228462
23,0.250810
23,0.237509
23,0.227552
23,0.234308
23,0.228209
23,0.235040
23,0.237028
23,0.253026
23,0.225678
23,0.248671
23,0.242123
23,0.218554
23,0.234432
23,0.228580
23,0.247769
23,0.232661
23,0.229296
23,0.244720
23,0.231224
23,0.228011
23,0.227989
23,0.240813
23,0.242906
23,0.231514
23,0.236320
23,0.239540
23,0.226185
23,0.243317
23,0.246945
23,0.223892
23,0.229100
23,0.229535
23,0.229314
23,0.218694
23,0.233175
23,0.235395
23,0.241177
23,0.251032
23,0.232214
23,0.235781
23,0.234714
23,0.240783
23,0.234330
23,0.225869
23,0.236851

24,0.241746
24,0.250931
24,0.236102
24,0.224977
24,0.224374
24,0.231846
24,0.226473
24,0.232692
24,0.228910
24,0.226916
24,0.239723
24,0.250470
24,0.228276
24,0.225381
24,0.234513
24,0.225445
24,0.247200
24,0.232260
24,0.226988
24,0.234036
24,0.245326
24,0.239402
24,0.233932
24,0.228613
24,0.230094
24,0.233637
24,0.227034
24,0.223272
24,0.228831
24,0.235160
24,0.223508
24,0.222173
24,0.225901
24,0.241223
24,0.224314
24,0.222249
24,0.221323
24,0.250230
24,0.238394
24,0.221583
24,0.231870
24,0.233803
24,0.230292
24,0.232747
24,0.222467
24,0.236136
24,0.221466
24,0.230476
24,0.217648
24,0.226505

25,0.235538
25,0.240752
25,0.230135
25,0.231773
25,0.236000
25,0.229410
25,0.216320
25,0.243799
25,0.236450
25,0.231880
25,0.234119
25,0.235774
25,0.226072
25,0.228688
25,0.225184
25,0.230928
25,0.235244
25,0.239494
25,0.245937
25,0.237175
25,0.225251
25,0.230545
25,0.225237
25,0.239197
25,0.231728
25,0.241548
25,0.229499
25,0.228528
25,0.223390
25,0.233491
25,0.229764
25,0.235975
25,0.226717
25,0.239675
25,0.242117
25,0.225636
25,0.223769
25,0.234927
25,0.240703
25,0.245339
25,0.225905
25,0.230426
25,0.231221
25,0.232712
25,0.225288
25,0.232609
25,0.222812
25,0.228496
25,0.246418
25,0.218598

26,0.227147
26,0.246886
26,0.231317
26,0.220941
26,0.234486
26,0.228630
26,0.231892
26,0.232338
26,0.239875
26,0.230219
26,0.237242
26,0.227730
26,0.229015
26,0.232256
26,0.242888
26,0.239301
26,0.247018
26,0.234153
26,0.235939
26,0.238271
26,0.225277
26,0.230184
26,0.228122
26,0.222540
26,0.225648
26,0.240041
26,0.232806
26,0.231203
26,0.231731
26,0.230415
26,0.254058
26,0.226274
26,0.241183
26,0.223023
26,0.231851
26,0.235734
26,0.223273
26,0.245160
26,0.235907
26,0.232000
26,0.233677
26,0.240036
26,0.222389
26,0.220173
26,0.233397
26,0.214459
26,0.227234
26,0.235362
26,0.258431
26,0.227784

27,0.243249
27,0.247524
27,0.227607
27,0.236641
27,0.234809
27,0.232971
27,0.237609
27,0.234932
27,0.237473
27,0.254780
27,0.240644
27,0.233921
27,0.245356
27,0.236281
27,0.242618
27,0.245221
27,0.231116
27,0.230518
27,0.239628
27,0.242570
27,0.286854
27,0.256676
27,0.248657
27,0.232965
27,0.265074
27,0.238891
27,0.250062
27,0.246803
27,0.252184
27,0.226895
27,0.244765
27,0.266026
27,0.245770
27,0.245166
27,0.258320
27,0.235960
27,0.222276
27,0.225736
27,0.248283
27,0.234245
27,0.237242
27,0.229783
27,0.252663
27,0.234863
27,0.234310
27,0.231763
27,0.243518
27,0.229192
27,0.230903
27,0.233736

28,0.229135
28,0.229050
28,0.246325
28,0.234304
28,0.240030
28,0.226806
28,0.233397
28,0.235914
28,0.227033
28,0.262632
28,0.231806
28,0.246191
28,0.232830
28,0.245003
28,0.238222
28,0.249403
28,0.244271
28,0.242860
28,0.225813
28,0.234336
28,0.243380
28,0.245247
28,0.243116
28,0.237165
28,0.238150
28,0.230690
28,0.226570
28,0.219756
28,0.237771
28,0.234302
28,0.239604
28,0.235658
28,0.239010
28,0.232300
28,0.243055
28,0.248755
28,0.237867
28,0.228766
28,0.227475
28,0.227898
28,0.242677
28,0.236761
28,0.221694
28,0.250956
28,0.235709
28,0.226009
28,0.236369
28,0.229590
28,0.237190
28,0.244822

29,0.237962
29,0.238023
29,0.253013
29,0.243235
29,0.239583
29,0.222879
29,0.233278
29,0.238227
29,0.218452
29,0.233029
29,0.236095
29,0.245135
29,0.238770
29,0.237148
29,0.257180
29,0.242318
29,0.235415
29,0.229806
29,0.244008
29,0.234458
29,0.243390
29,0.226866
29,0.224836
29,0.231327
29,0.230561
29,0.233356
29,0.251326
29,0.247760
29,0.247132
29,0.227389
29,0.235805
29,0.235679
29,0.237468
29,0.259747
29,0.249365
29,0.233331
29,0.252268
29,0.239824
29,0.266564
29,0.242040
29,0.245529
29,0.227109
29,0.227076
29,0.233654
29,0.256239
29,0.238486
29,0.241228
29,0.234013
29,0.222259
29,0.225988

30,0.243807
30,0.252714
30,0.246889
30,0.249591
30,0.247860
30,0.240992
30,0.234658
30,0.234462
30,0.251437
30,0.234102
30,0.231856
30,0.237139
30,0.249666
30,0.227719
30,0.240828
30,0.238243
30,0.246332
30,0.231818
30,0.254404
30,0.248544
30,0.231293
30,0.231882
30,0.238498
30,0.233037
30,0.234657
30,0.229373
30,0.234536
30,0.237073
30,0.232608
30,0.237928
30,0.234592
30,0.242627
30,0.242472
30,0.242482
30,0.232180
30,0.228298
30,0.233304
30,0.238374
30,0.235583
30,0.239262
30,0.259071
30,0.225165
30,0.223272
30,0.235358
30,0.241923
30,0.246146
30,0.244051
30,0.240644
30,0.245733
30,0.240781

31,0.239440
31,0.227834
31,0.224598
31,0.243606
31,0.236872
31,0.236552
31,0.246325
31,0.242634
31,0.231671
31,0.223968
31,0.235500
31,0.252549
31,0.242014
31,0.237444
31,0.228002
31,0.227514
31,0.220180
31,0.227876
31,0.226442
31,0.238114
31,0.254572
31,0.237086
31,0.246679
31,0.232613
31,0.239197
31,0.243941
31,0.231084
31,0.240910
31,0.231836
31,0.254364
31,0.234759
31,0.239915
31,0.252461
31,0.244227
31,0.230302
31,0.253524
31,0.236898
31,0.235520
31,0.239502
31,0.250158
31,0.235759
31,0.235965
31,0.233785
31,0.228662
31,0.248792
31,0.243059
31,0.231268
31,0.240417
31,0.266789
31,0.249614

32,0.232292
32,0.217844
32,0.242675
32,0.246022
32,0.253877
32,0.233451
32,0.236086
32,0.252852
32,0.243315
32,0.234644
32,0.228383
32,0.250981
32,0.228627
32,0.236195
32,0.232284
32,0.237049
32,0.251383
32,0.239415
32,0.257532
32,0.247202
32,0.239180
32,0.235233
32,0.235343
32,0.234732
32,0.248439
32,0.233213
32,0.245405
32,0.235836
32,0.253916
32,0.244318
32,0.248196
32,0.238849
32,0.249245
32,0.245655
32,0.224782
32,0.237177
32,0.242367
32,0.236544
32,0.235665
32,0.227885
32,0.237204
32,0.228398
32,0.235489
32,0.232429
32,0.240040
32,0.257185
32,0.230406
32,0.242874
32,0.255836
32,0.266726

33,0.223773
33,0.239231
33,0.245031
33,0.230062
33,0.240435
33,0.240867
33,0.243441
33,0.241567
33,0.252824
33,0.253071
33,0.261622
33,0.259057
33,0.242702
33,0.223938
33,0.315236
33,0.344739
33,0.308307
33,0.446997
33,0.380480
33,0.361241
33,0.366707
33,0.360135
33,0.352254
33,0.386011
33,0.351788
33,0.305706
33,0.355632
33,0.375580
33,0.358905
33,0.341375
33,0.352385
33,0.407077
33,0.367692
33,0.329170
33,0.343695
33,0.368145
33,0.322421
33,0.348514
33,0.317318
33,0.318747
33,0.357528
33,0.293272
33,0.338208
33,0.393275
33,0.327903
33,0.340047
33,0.397415
33,0.327356
33,0.338032
33,0.320155

34,0.322840
34,0.359822
34,0.304121
34,0.320512
34,0.363733
34,0.345677
34,0.320333
34,0.318517
34,0.410579
34,0.339462
34,0.354557
34,0.273554
34,0.336289
34,0.374638
34,0.355364
34,0.382511
34,0.303359
34,0.290513
34,0.333466
34,0.341414
34,0.314879
34,0.363380
34,0.381173
34,0.345270
34,0.419086
34,0.378102
34,0.350362
34,0.378703
34,0.281733
34,0.300709
34,0.374255
34,0.371881
34,0.344675
34,0.362509
34,0.335494
34,0.334156
34,0.359269
34,0.321827
34,0.307973
34,0.405571
34,0.310443
34,0.331940
34,0.383548
34,0.411985
34,0.396645
34,0.352730
34,0.344045
34,0.316268
34,0.361226
34,0.328542

35,0.358496
35,0.301418
35,0.360640
35,0.337616
35,0.314642
35,0.359698
35,0.380198
35,0.329402
35,0.356319
35,0.341286
35,0.319334
35,0.344576
35,0.385156
35,0.300696
35,0.352755
35,0.366049
35,0.311063
35,0.328311
35,0.375264
35,0.317166
35,0.378300
35,0.396549
35,0.326908
35,0.396031
35,0.332943
35,0.378044
35,0.390295
35,0.398023
35,0.354715
35,0.302559
35,0.258818
35,0.241109
35,0.246480
35,0.238587
35,0.245805
35,0.243260
35,0.242405
35,0.234951
35,0.243145
35,0.237094
35,0.245485
35,0.232893
35,0.234685
35,0.249796
35,0.242441
35,0.240424
35,0.238474
35,0.239321
35,0.235972
35,0.353179

36,0.267159
36,0.245649
36,0.234850
36,0.225272
36,0.247300
36,0.231907
36,0.235879
36,0.237582
36,0.228179
36,0.243580
36,0.239154
36,0.246969
36,0.214978
36,0.248976
36,0.243779
36,0.241611
36,0.223347
36,0.228792
36,0.231153
36,0.234820
36,0.245629
36,0.236990
36,0.220375
36,0.238621
36,0.228280
36,0.247540
36,0.242698
36,0.232823
36,0.235121
36,0.247025
36,0.235468
36,0.236909
36,0.240063
36,0.221837
36,0.245872
36,0.233665
36,0.238277
36,0.241663
36,0.255241
36,0.241128
36,0.239428
36,0.248174
36,0.222689
36,0.240575
36,0.225099
36,0.242814
36,0.237998
36,0.252463
36,0.219824
36,0.237881

37,0.237103
37,0.229632
37,0.229112
37,0.229252
37,0.222684
37,0.218720
37,0.242726
37,0.260030
37,0.232069
37,0.239253
37,0.237426
37,0.242513
37,0.249261
37,0.237780
37,0.237304
37,0.244298
37,0.240989
37,0.245570
37,0.256986
37,0.237928
37,0.247843
37,0.254678
37,0.228998
37,0.238819
37,0.233415
37,0.236336
37,0.240655
37,0.257630
37,0.235058
37,0.247892
37,0.238055
37,0.243145
37,0.241435
37,0.251812
37,0.235520
37,0.244337
37,0.262314
37,0.256057
37,0.226577
37,0.248180
37,0.235324
37,0.233757
37,0.244827
37,0.274672
37,0.230185
37,0.219815
37,0.238468
37,0.232314
37,0.233073
37,0.241657

38,0.236313
38,0.217086
38,0.230773
38,0.257116
38,0.229572
38,0.232411
38,0.230155
38,0.239882
38,0.231332
38,0.250675
38,0.249156
38,0.233787
38,0.248671
38,0.245428
38,0.232991
38,0.243195
38,0.252788
38,0.235974
38,0.240571
38,0.261963
38,0.231910
38,0.247347
38,0.243662
38,0.253404
38,0.240829
38,0.271376
38,0.226839
38,0.242439
38,0.227883
38,0.237463
38,0.230260
38,0.247745
38,0.246382
38,0.239434
38,0.245730
38,0.227914
38,0.229917
38,0.251691
38,0.228381
38,0.243967
38,0.245873
38,0.248815
38,0.250654
38,0.220361
38,0.240375
38,0.225138
38,0.248087
38,0.238447
38,0.242871
38,0.244332

39,0.253223
39,0.239724
39,0.245942
39,0.237023
39,0.232718
39,0.224190
39,0.250501
39,0.239327
39,0.240120
39,0.257191
39,0.225056
39,0.245565
39,0.248453
39,0.247203
39,0.236872
39,0.235585
39,0.232972
39,0.238775
39,0.252815
39,0.245024
39,0.233956
39,0.234385
39,0.242400
39,0.259203
39,0.248154
39,0.231370
39,0.227622
39,0.249746
39,0.240638
39,0.243296
39,0.229902
39,0.259914
39,0.223872
39,0.234913
39,0.228789
39,0.233134
39,0.248101
39,0.240878
39,0.231738
39,0.248705
39,0.251728
39,0.227143
39,0.240631
39,0.232083
39,0.243987
39,0.242025
39,0.234832
39,0.241955
39,0.243594
39,0.241875

40,0.231074
40,0.239557
40,0.235971
40,0.231005
40,0.244135
40,0.255784
40,0.233355
40,0.229551
40,0.244731
40,0.231284
40,0.239309
40,0.253412
40,0.230848
40,0.243581
40,0.241519
40,0.226286
40,0.238767
40,0.225833
40,0.242187
40,0.237392
40,0.238017
40,0.238202
40,0.238673
40,0.254868
40,0.232159
40,0.233274
40,0.231301
40,0.238576
40,0.253286
40,0.238851
40,0.236092
40,0.242908
40,0.235026
40,0.238130
40,0.248484
40,0.239011
40,0.221388
40,0.227097
40,0.242949
40,0.237886
40,0.237322
